country,type,cluster,avg_tone,std_tone,count_mentions
Turkey,?,0,-3.652025670809408,3.2975304623381168,1057890
India,?,1,-2.784115982434812,4.022110614066865,147676
Dominican Republic,?,1,-3.0255206087487463,3.84326955079643,31881
Togo,GOV,0,-0.42764915410977616,3.8809969321463194,938
South Sudan,EDU,2,-4.242735116703893,3.6106786691482133,400
Ireland,SET,1,0.3351943385568616,1.4485359165529395,6
Poland,EDU,1,-3.491235362811099,4.471828298905467,525
Belarus,CVL,1,-2.9121741640417262,3.026951432642921,203
Papua New Guinea,EDU,0,-4.014232962984033,3.553749688521001,408
United States,SEP,1,-3.8849279551731373,2.777357399937105,20
Afghanistan,IGO,2,-2.446074613946957,2.5949889787803757,7
Chad,OPP,0,-6.308577961461037,4.6731824648353175,47
Barbados,BUS,1,-0.3470608419474464,2.085107552617912,52
Anguilla,COP,1,-5.947202445588989,0.13028620549873093,40
Sudan,HLH,1,-4.3412699637552015,3.674316216831787,139
Madagascar,CVL,0,-0.044922814730175925,3.365792058830182,89
Papua New Guinea,HLH,1,-4.192312831009127,3.3629189392866654,27
Botswana,REF,0,-6.005670828505618,1.5932656550413433,9
Iran,RAD,2,-4.347808107720453,2.4685671727186387,25
Marshall Islands,LEG,1,-1.91596100663378,0.9343708978733815,17
Tanzania,ENV,1,-3.0892448512585804,0.0,6
Togo,CRM,0,-9.287409150250499,3.113581149303466,8
Nauru,BUS,1,-0.24389131493242194,3.4650454666545536,15
United Arab Emirates,REF,2,-2.3478268268303273,2.5866873070478813,26
Ukraine,AGR,1,-3.006665208698664,3.3045367324666106,26
Estonia,OPP,0,-0.5297172437858606,2.3759337400150944,16
Estonia,REF,0,-5.433896309843724,4.263576677747597,16
Belize,CRM,1,-3.2270846117674084,1.5933725732054933,11
Italy,REB,2,-3.3460229922740585,2.469557249022432,24
Guatemala,LAB,2,-6.168173585167071,4.42978031231292,10
Cayman Islands,OPP,0,-4.013998890715113,2.0209339758828793,6
Tuvalu,ELI,1,-1.647655567028465,5.057141135826161,8
Anguilla,BUS,2,-1.94795742595107,1.8245541515165855,3
Suriname,CVL,1,-7.6555023923445,0.0,2
Chad,HRI,0,0.51679586563307,0.0,1
Vanuatu,REF,0,-3.35195530726257,0.0,3
Portugal,GOV,2,-2.715556269772424,3.908683670841998,12215
Spain,GOV,0,-2.8568134907782663,3.6330459473780587,28342
Canada,JUD,1,-4.771646056270956,3.171460820971545,9016
Poland,JUD,1,-5.921720731526402,2.530091376926359,3145
Egypt,MED,1,-4.482158448193946,3.1968209793281703,6780
Mozambique,GOV,2,-1.7857067288544517,3.9835922286248873,4545
Morocco,GOV,0,-1.1403266393540683,4.297507810104294,8965
Gambia,OPP,2,-6.015060108022559,3.5689361093908736,553
Bangladesh,MIL,2,-5.891647667424658,4.184863331210919,2432
Canada,MED,1,-2.2450368995238055,3.2699130925326467,7663
France,RAD,0,-3.6212142602332196,3.7809062642354094,191
Yemen,HLH,1,-5.237650330221054,2.7266504381223773,509
Chile,EDU,0,0.6684370135515308,3.28767927155614,807
Myanmar,REF,1,-4.996136809743157,3.1481278351501385,560
Russia,UAF,2,-4.809607780393858,2.975508776940156,1793
France,COP,1,-6.584048961350895,2.8626736973161067,23800
Algeria,COP,1,-6.739115170569727,2.9532191268960575,449
Indonesia,CVL,1,-3.703572866899348,3.228279316913006,3536
China,HRI,1,-3.7873540509378305,3.002031340734498,189
Sri Lanka,MED,1,-4.916938753201689,3.8492734541723665,492
Paraguay,JUD,2,-3.8183775562077136,3.46442153538725,160
Uganda,LEG,1,-3.680050722698469,3.854270190243924,308
Tajikistan,?,2,-2.2593600511225054,3.98188994438758,34037
Belarus,?,2,-2.787021664533493,3.8676228133247856,75154
Mauritius,?,1,-0.6270167864784197,3.5508237934291556,10890
Saint Lucia,?,0,-0.07526197985336344,3.5056567986279576,4993
Marshall Islands,?,0,-1.5287868691954356,2.7087524938221272,10128
Ukraine,EDU,1,-2.5115945792155885,4.150260115568226,362
Malta,CVL,0,1.4092455363168797,2.7700887247085446,222
Lithuania,LEG,2,-1.0352281261405925,2.2997323287255576,310
Cook Islands,GOV,1,-1.9545811987750907,3.3665864089930038,346
Turkey,RAD,0,-5.011155257695644,1.6580254119939126,23
Senegal,BUS,0,2.1891385380925366,2.5708628274162764,128
Macedonia,OPP,0,-6.552116016318774,3.7812623616416823,202
Aruba,GOV,2,-3.3192180965730627,3.509645970817546,187
Mali,BUS,2,-2.894156545626412,3.3407881658022345,104
Germany,NGO,1,-4.071661481623197,4.330081733291255,18
Greece,AGR,0,-4.552361478836988,4.798686836568394,300
Ivory Coast,COP,1,-7.56879489352014,1.6110785442342306,211
South Sudan,SPY,0,-6.331435773873591,2.7602171167441725,31
Togo,OPP,0,-3.480942882624995,3.4117007355773397,94
Slovak Republic,LAB,0,-2.7378208089430944,2.4337827482509358,24
Swaziland,ENV,0,0.33557046979866,0.0,2
Guyana,LAB,0,0.2306856770725146,1.0166681646706228,126
Mongolia,JUD,2,-3.796738461156363,2.703938843236907,15
Malawi,BUS,1,2.1432493058442903,2.601742242704258,12
Zimbabwe,SEP,1,-1.8554356761407877,0.5905144475671356,20
Malta,REF,0,-3.808951591530324,1.8243218683379268,15
Bulgaria,SPY,2,-8.691583286536824,2.2238438674468806,57
Bulgaria,AGR,0,-1.607485487590035,3.9918438806805314,9
Czech Republic,HLH,1,-1.342214761819001,4.120918143043536,27
Portugal,REF,0,-3.301653286829789,1.3160138425394385,14
Benin,CRM,2,-2.9258935640112274,0.8558812920591742,87
Cape Verde,EDU,1,2.30414746543779,0.0,1
Anguilla,CVL,0,-1.5625,0.0,3
Guinea-Bissau,MIL,1,-7.365107643882013,3.0132039066150544,20
Kyrgyzstan,HLH,1,0.0,0.0,2
Portugal,REF,1,-3.003775936251402,0.9177343030103916,5
Kazakhstan,REF,1,-2.39774330042313,0.0,1
Somalia,IGO,1,4.72103004291845,0.0,1
Democratic Republic of the Congo,ENV,0,-0.91799265605875,0.0,1
Iran,COP,1,-4.0412442292883,2.743557129411503,8602
Belgium,MNC,0,-0.9716626124888652,3.6646094235218687,2569
Iraq,COP,0,-4.207973381159686,2.9909187373455657,12967
China,COP,0,-4.859307153494556,3.37917881248616,6853
Bangladesh,CVL,1,-6.095967291310036,2.807016501513315,3989
Cambodia,GOV,0,-1.892545769560137,3.797059367358615,6630
Chile,BUS,1,0.141688654293307,2.9305879442869927,189
Liberia,ELI,1,-3.782083727427634,4.202143805650345,488
Indonesia,OPP,2,-6.059754381848073,3.612819083653895,779
Gambia,GOV,2,-2.9642284266178747,3.387646173969169,9732
Belgium,MNC,2,-1.6072454855365006,3.3125019798808966,2148
South Africa,EDU,0,-1.639666412536152,3.9286366248056144,1990
Comoros,GOV,2,0.8337125875040837,5.700760809519881,142
Iran,LAB,1,-6.212968375345473,3.658087019592233,4432
Turkey,REF,2,-4.5836781231721515,2.4617771680077323,3187
United Arab Emirates,GOV,1,-0.9135477509832323,3.7908108981579103,16916
Ireland,LEG,0,-0.5784220177468199,3.264885652813682,1332
Turkmenistan,MIL,2,-3.5165629700761283,3.050849046867141,96
Italy,LEG,0,-2.152529694371083,3.7217134098797815,1987
Syria,JUD,1,-6.79152966307817,2.592575520667141,2511
Liberia,OPP,2,-2.121158863296961,4.459322423368849,41
South Sudan,CVL,0,-5.118405670901987,3.5180753134738896,767
Philippines,OPP,0,-5.600406238257202,2.7145004499865375,722
Nepal,LAB,1,-2.1369298438777222,3.487742156247558,70
Netherlands,LAB,1,-4.463855048614278,4.961467939007559,68
Syria,BUS,2,-1.7731950068214866,3.639444613639032,783
Singapore,?,1,-1.2256093382806834,3.4931417819132076,142878
Mali,GOV,1,-4.672978233158046,3.2725476671351794,6998
Costa Rica,?,1,-2.523369130615645,3.658616977651872,22223
Macau,?,0,1.5450856111060802,3.8006917388319885,1460
Paraguay,CVL,2,0.11950052371885327,2.6706077213276256,268
Vietnam,LEG,1,-0.2665760154629287,3.465489268944794,686
Honduras,MIL,0,-2.651227233634266,2.2888939702604096,249
Macedonia,CRM,2,-5.261326791051756,1.473226248175738,69
Canada,NGO,1,-0.69291309389357,2.924230737869408,107
Norway,CRM,2,-5.6610150897434135,3.0487618115920405,63
Iran,REB,2,-5.397356541932384,2.5893889500697482,375
Burundi,MED,1,-6.912293767216857,2.382138239529824,1117
Sierra Leone,COP,1,-5.299380106502947,2.270173461775885,163
Cyprus,JUD,1,-7.381259979399394,3.1524841264943118,163
Honduras,LEG,0,-1.6870484243575417,3.509667749129375,75
Saudi Arabia,RAD,2,-2.543821265759302,1.8946228928497588,11
Seychelles,BUS,2,1.3200263664899878,2.2695354795935283,35
Ecuador,OPP,0,-3.4583099997731632,2.5334780541213164,47
Hungary,HLH,0,-4.252783164655986,1.718284677369739,67
Tanzania,LAB,1,-0.3375253437770486,0.25757634873046265,37
Kazakhstan,REB,1,-3.206499862125205,2.8834161118294346,29
Djibouti,MED,0,-2.2324243999462055,2.734138050817157,90
Turkey,NGO,2,-5.479694294071768,2.7438120426150037,30
Pakistan,ENV,0,-0.7714200936062324,3.475220997611845,4
Palau,ELI,0,-0.3702249638266325,2.5147501437050224,4
Rwanda,LAB,1,3.7037037037037,0.0,1
Moldova,LAB,2,-1.2987012987013,0.0,2
Portugal,UAF,2,-5.880612226263281,6.112836477913268,6
Fiji,CRM,1,-6.81818181818181,0.0,3
France,SEP,2,-2.45033112582781,0.0,1
Albania,AGR,1,1.48975791433891,0.0,1
Italy,IGO,2,-2.7652324667270736,0.09902886619061206,3
Yemen,HRI,1,-7.22753854332802,0.20675636876800096,2
Monaco,OPP,0,-5.30209617755857,0.0,1
France,JUD,0,-6.220028581588509,3.082894725088578,15763
Pakistan,ELI,0,-2.7015345610048374,3.8764157425633488,19762
Pakistan,MIL,1,-5.2391336745373085,3.8564292224890937,28878
Malta,GOV,0,-1.3893644832392058,3.5023263368012936,3608
Ukraine,MED,2,-5.423282014961588,3.544873970302321,4046
Germany,MNC,1,-1.7465959318113202,2.8984015713653,7507
Nigeria,CVL,2,-7.080775561081422,4.1190704143277195,3791
Vietnam,GOV,0,-0.816132439448181,3.33995664918389,12465
Burkina Faso,MIL,2,-5.299566931415001,2.596520294869405,921
Kazakhstan,CVL,2,-2.136934568677152,3.625858594440135,324
Japan,JUD,2,-6.294440469959194,3.7418783609216106,2980
Greece,LEG,2,-2.773829992901351,2.2729997380321434,4881
Burundi,EDU,0,-3.886066648787915,3.761315435256813,62
Ireland,MIL,1,-2.132662161909702,2.705515581679253,2515
Egypt,NGO,0,-4.5638561202656565,2.353055760777105,5
Sweden,JUD,2,-7.443971744158845,2.747022821232349,14327
Norway,NGO,0,-4.718696831314599,2.721769888707911,749
Greece,REF,2,-5.292493852016562,2.6198338174878626,1137
Mexico,JUD,1,-5.230628667000388,3.293810003282961,9106
Liberia,CVL,1,-6.49078232491376,4.050218923609299,178
Kuwait,MNC,2,-2.4176905764944037,5.4820889800816,2477
Maldives,COP,0,-7.147279928114589,3.7699050838025663,1062
Mali,EDU,0,-1.469933640746407,4.461406167916353,52
Uganda,SEP,1,-5.031871884114471,3.3210019964148776,601
Japan,LEG,2,-2.0175980685483106,3.451428373724876,2220
Afghanistan,SEP,1,-1.8119394754366385,3.111668623769469,12
Mongolia,COP,0,-6.716723449542736,5.292328363696652,50
Bangladesh,MIL,1,-5.057230931005437,3.8509899381907107,2007
Senegal,MIL,0,-2.0163954184085204,2.8903063089483947,342
Bolivia,REB,0,0.3677710172405238,1.2887969770615195,8
Laos,MIL,1,-2.695145590372784,4.011343790522529,78
Sri Lanka,COP,0,-5.71455000951669,4.008497581098455,395
Zimbabwe,MIL,1,-2.3401489777509434,2.305186756307081,952
Argentina,?,0,-1.485754626961094,3.6019190023534104,122774
Malta,?,2,-2.6114104441525647,3.4741490547264813,48680
Niger,?,2,-4.873679417636092,3.368046380097395,77935
Cambodia,?,2,-3.291768469857987,4.073773669912281,122757
Togo,?,2,-2.8365523276077833,3.765846964861758,11588
Nauru,?,1,-4.390947906868429,2.6592193363622942,26730
Nicaragua,?,2,-2.5918680333670054,3.2487109803388545,26391
South Africa,HLH,0,-2.1181128547868933,3.135057377231997,331
China,CRM,0,-5.3440241965845425,4.652185256799137,703
Uruguay,OPP,0,-4.656757185493955,1.6711122475759363,52
Laos,REB,2,-7.424777404426517,0.717941124107389,6
Maldives,JUD,2,-5.289688317561551,2.801182053065035,867
Oman,LEG,0,-4.0954716555469775,4.05554158910008,36
Swaziland,GOV,1,0.5967971917057739,3.9299071044252067,354
Vatican City,LEG,1,-1.011401501684315,2.3123768061606484,139
Bahamas,MED,1,-3.386594852728586,2.9156004492031347,30
Azerbaijan,EDU,2,-1.8433563254662906,3.3039129086898953,124
Niger,REB,1,-8.263763621916564,1.8168009697144396,107
Suriname,JUD,2,-7.216057454321659,1.4203077633554806,55
Albania,JUD,0,-5.221675315561219,3.533894160886524,113
Sierra Leone,AGR,1,-5.340522030267087,3.3911237266443113,8
Bolivia,HLH,2,-4.132869486549443,3.5465270836428044,122
New Zealand,OPP,1,-1.515035684713895,3.3299357508649257,227
Iraq,ENV,2,-4.278008804291384,0.00775136823373806,4
Sierra Leone,OPP,2,-7.129124151761016,4.079832247116972,76
Botswana,REF,2,-5.7497124673931745,2.301304705938038,23
Lesotho,COP,0,-4.737804330116642,3.325784556516451,58
Serbia,OPP,2,-5.7446991153344475,2.8377554160083216,29
Kazakhstan,UAF,0,-6.2963360972546525,4.5393698436415155,14
Nauru,EDU,0,-4.739376432629075,1.809006940032804,318
Saint Kitts and Nevis,EDU,1,-8.893435552499557,4.3950381390900946,4
Paraguay,HLH,2,-1.4838379919642926,2.53320387439419,56
Senegal,UAF,1,-6.177922777393322,2.5398238997926095,21
Nauru,MIL,2,-6.87583444592791,0.0,1
Jamaica,NGO,0,-0.62735257214555,0.0,1
Trinidad and Tobago,HRI,1,2.63157894736842,0.0,1
Greece,GOV,2,-2.878705260051293,2.547200251281097,100296
United States,EDU,0,-1.2912907008099799,3.696764777236368,39443
Israel,MIL,2,-6.976451387392508,3.800602367809835,46723
Ukraine,OPP,0,-4.4960468929239354,3.2732322343994302,671
Argentina,ELI,0,-2.3046331547780086,3.768842608860205,1197
Tunisia,GOV,0,-4.839426553683025,3.7799297357192203,8757
South Korea,ELI,0,-2.2162621842303856,4.093645529032836,1458
Malawi,GOV,0,-1.9185561558458848,3.6084977184194007,2008
Equatorial Guinea,GOV,0,-0.43684274609361556,3.2062493288715554,874
Moldova,CVL,0,-1.0141584094415315,3.6703823026686635,149
Zambia,GOV,2,-1.7681838088410744,4.633978169420046,6128
South Korea,SPY,2,-3.5235324859708035,1.9923468777338849,7612
Austria,COP,2,-6.054486216853559,2.2417812481000645,7178
Mali,MIL,1,-5.213475172868506,2.2690913938810438,4011
Finland,EDU,0,-0.6454449595143029,3.516294689211957,1002
South Korea,COP,1,-4.329792603936758,2.7348310966226594,1579
Finland,MED,0,-1.7101673422772503,3.5495982295525144,474
Nepal,NGO,1,-0.9994279939615918,3.1131352959817526,289
Poland,COP,2,-4.0393512564775325,3.4778688302257987,3550
Kenya,HLH,2,-4.662278510108995,3.036263078896803,1065
Oman,CVL,2,-0.6513205744177529,2.8036771967133105,236
Netherlands,SPY,1,-7.487564397636415,3.769716035351122,114
Dominica,GOV,1,-5.462882133757244,2.822931825242128,1527
Guatemala,?,0,-2.67207487495868,3.7875607726978044,58759
Portugal,?,2,-2.32343923711881,3.605502742589426,107436
Guatemala,?,2,-4.739371309843407,3.8387741060453155,65046
Argentina,LEG,1,-3.563923203890914,3.9163030585856706,266
Lithuania,BUS,2,0.10213780030046604,2.2520564834396,169
West Bank,CRM,2,-9.542177106482553,2.9415838251614437,1347
Laos,ELI,0,1.54574145517048,3.7634655079549484,49
Haiti,CRM,1,-4.8591794652158065,1.0067213195269336,512
Swaziland,LEG,2,-2.5780572686788994,3.1539063913661542,33
Vietnam,OPP,1,-3.6358288412812616,2.646125984336754,282
Ethiopia,UAF,2,-5.872364711703455,2.441854795560206,102
Botswana,BUS,0,0.6471012516494292,2.271881047890083,170
Uganda,ELI,0,-1.0964626736129122,3.9811043868394544,77
Burundi,HRI,2,-8.295618042353354,2.2872839224993777,220
Saint Vincent and the Grenadines,EDU,1,0.2414885904435254,3.5591454934923648,148
Gabon,JUD,2,-4.332295591856804,2.643846458686128,252
Switzerland,SPY,2,-7.383655603506421,1.8992725363640475,324
Burundi,JUD,1,-7.334777542440972,2.21787978817831,166
Albania,REB,0,-8.024609537561586,4.489112111205853,86
Mozambique,OPP,0,-4.274842209929628,2.6984948965087963,77
Botswana,HLH,2,-1.8225859048618778,2.959623933811142,27
Austria,HLH,2,-3.101151541253246,2.397633830223046,438
Slovak Republic,LAB,2,-1.20893953610269,1.6087187273100898,15
Oman,OPP,1,-5.795852307899168,2.038500306757526,13
Angola,REB,1,-4.619722573805687,3.2056321085868826,16
Cape Verde,JUD,1,-4.0464802314914134,0.7756063921495222,16
Bahrain,EDU,2,-1.2531271481384543,5.5541469165095485,105
Antigua and Barbuda,ELI,2,-1.671765445266897,4.024897349315154,46
Namibia,AGR,1,-3.6334908105019093,2.423359897533162,15
Iran,SEP,1,-6.122717354180375,3.422213217330187,22
Antigua and Barbuda,MED,2,-9.952289921451738,2.1354579176432793,104
Andorra,ELI,1,0.5523479228883679,1.5891739000922303,20
Iran,SEP,0,-4.891859818709591,3.781318192171331,15
Togo,EDU,0,0.3323180675342909,2.998391498489664,21
South Korea,REF,1,-4.125030016450587,0.22150496549770404,34
Qatar,REF,0,-5.27638190954774,0.0,4
Monaco,LEG,0,-1.6590752660142136,5.134753552425873,9
Central African Republic,COP,0,-4.052969297321738,4.295662667039058,8
Cuba,HRI,1,-4.93460311737445,0.26256976667334,45
Paraguay,AGR,1,-3.2877530169524065,1.4831383410502303,10
Jordan,RAD,1,-7.708645370393131,3.9749801232787187,4
Andorra,JUD,2,-3.7997530160539568,1.382086708803896,3
Sudan,RAD,2,-1.92678227360308,0.0,4
Iran,ENV,0,-4.48979591836734,0.0,1
Kuwait,AGR,1,2.79329608938548,0.0,1
Turkey,COP,0,-6.0136881447900254,3.003817551509879,13503
United States,CRM,1,-4.907044046604129,4.167269868135904,1285
Sierra Leone,MED,2,-2.814653486471946,2.314370754367889,191
Greece,BUS,1,-2.941201519017414,2.3300356162382507,6545
Lebanon,EDU,0,-1.0217092462190942,3.6724012684495166,993
Nicaragua,MIL,1,-2.9745128357407613,2.8683543622391974,56
Nicaragua,JUD,2,-4.007161597874668,3.5791232554664236,252
Hungary,COP,0,-6.480262819370868,2.392853142601709,3764
Greece,ELI,1,-2.3992701735673356,2.8556311555775378,858
Uganda,EDU,1,-1.4705830322594795,3.9588412942299156,297
West Bank,JUD,0,-5.5533360342530225,3.9864589971773796,599
Iraq,CRM,1,-3.368845072483987,1.6901712863586598,203
Djibouti,MIL,2,-1.5018905843082346,4.366072845425521,277
South Korea,LEG,2,-2.1397502358585005,3.101891298518205,6007
Canada,HLH,2,-4.11501781031449,5.038139404725771,1157
Burkina Faso,LEG,0,1.2246725310400477,3.0491569772324345,22
Italy,ELI,1,-1.6904697311755257,3.104258403161016,1650
Fiji,?,0,-0.3563594101576385,3.7782415737311172,26869
Finland,CVL,0,-1.8076982479942991,4.483359515744488,460
Japan,LEG,1,-1.6313269155916679,3.2495764013700934,1743
Costa Rica,BUS,2,0.7517241679957309,2.0538947017774936,30
Jamaica,LEG,2,0.1942834915408957,2.153872613106099,272
Benin,EDU,1,-1.6710629551505456,4.0031254483448455,268
Grenada,BUS,0,2.131616895237666,2.1268770602558624,11
Guatemala,JUD,0,-6.288417152216654,3.3217765843421163,765
Austria,MIL,1,-3.4232988396835466,3.8162214273595305,91
Saint Vincent and the Grenadines,COP,2,-2.736767578719745,1.599831241167881,707
Saint Lucia,CVL,2,0.4576388590833978,1.7229739012006886,9
Aruba,JUD,1,-4.457333071984281,1.9204979056671918,33
Peru,LAB,2,-1.5082314014768101,1.5992920136993756,40
Mauritania,COP,2,-7.16389607412737,2.705705965852823,197
North Korea,AGR,0,-3.1701398167435757,2.3636954448290175,52
Suriname,COP,2,-5.559824517355276,1.8608017370876173,160
Indonesia,SPY,1,-3.310424262715909,3.167496814200346,46
Switzerland,OPP,1,-4.0573511752239515,2.589806613008872,417
Sierra Leone,JUD,0,-4.493853371586855,3.9151831672331197,58
Niger,REF,2,-9.351499574138268,4.154830889995773,110
San Marino,COP,1,-6.015984438572529,3.4215752077928636,17
Saint Vincent and the Grenadines,BUS,0,2.0504887609509637,2.1090943209563098,11
Malta,EDU,1,0.7436600175475969,1.8360384566830845,77
Nicaragua,BUS,2,1.9195171877320534,1.8653576683816593,20
Dominican Republic,CRM,2,-6.391798596259566,2.7096055448420846,5
Austria,SPY,2,-0.8338537045586033,2.602297362515081,3
Moldova,SPY,0,-5.704051702573209,5.583349991710479,36
Sudan,LAB,1,-3.7558671079991375,3.8982520791398296,27
Vietnam,HRI,0,-5.55820766853834,2.895863366843953,23
Solomon Islands,BUS,0,1.3665050988372631,1.271603999763657,7
Rwanda,RAD,2,-5.240840284152965,0.7574653615073736,48
Philippines,ENV,2,-1.016997257949085,0.8878274028581092,4
Dominica,BUS,1,-1.3362434176176492,1.8796394765731963,14
Libya,ENV,2,-3.13837375178316,0.0,3
Algeria,HRI,0,3.1553398058252404,0.0,3
Chad,CRM,1,-8.528183807246489,1.9999920793052042,58
Costa Rica,MIL,1,0.85717995412698,1.9248011478070135,9
Finland,UAF,1,-3.6963334682319973,3.466855770666779,7
Iran,GOV,1,-2.9549884858112643,2.942474757699545,143034
Austria,MED,1,-4.65843886561762,3.1680518890038756,2083
Brazil,LEG,2,-5.00998564272304,3.1602777692217314,3736
Liberia,GOV,2,-0.5692588186630005,3.682244741660628,10817
Czech Republic,ELI,1,-2.1515120638272682,4.110822608659838,1560
Ireland,ENV,2,-1.84331797235023,0.0,1
France,MNC,1,-0.5056643133863494,2.9728888227878527,2098
Uzbekistan,MED,0,-2.6447153795501586,3.85190854258923,139
Syria,EDU,2,-4.188400971407367,3.0698591961265267,2353
Canada,CVL,2,-2.7071919292159445,4.800393447333221,5676
South Sudan,ELI,2,-5.0015718732252425,3.9821796245505943,713
Sri Lanka,CVL,1,-2.4136400844388053,4.316059031041047,520
Chad,ELI,1,-7.172454029683483,3.4019906253720955,559
El Salvador,ELI,1,-7.850233518430171,2.282255565240115,606
Afghanistan,ELI,1,-4.101793271596171,3.695821061357436,3469
France,CRM,0,-4.7782233008408035,4.0191377251283145,1029
Italy,REF,1,-5.314796186296576,1.7623933586895857,269
Namibia,ELI,0,0.7996323882728807,2.1638526591235894,121
Aruba,GOV,0,0.7183242787878827,3.395566220189401,218
Germany,AGR,0,0.3338275210245956,2.9747132023982155,314
Thailand,UAF,0,-3.947873522095787,4.678838430018811,91
Poland,REB,1,-2.021004479016459,2.2246178455091314,1005
Kuwait,ELI,2,-3.0864160788734827,3.946447350353498,224
Italy,?,2,-2.5509603670296777,3.774969087267897,981023
Belgium,?,0,-3.5369774155496705,4.070799110270579,411971
Spain,?,0,-1.7866882874665255,3.8391084570402922,521429
Rwanda,SPY,0,-5.421648110711857,1.9048823054258033,97
Jamaica,OPP,0,-3.2251918854887265,3.9367464244115875,84
India,HLH,1,-4.904829734007853,3.5303730128485817,619
Malta,LAB,1,-2.196231880776702,5.755292664526822,6
Somalia,JUD,0,-5.929550562079965,3.649546582666762,411
Israel,ENV,2,-4.546443292577836,1.8068750528914073,50
Sweden,AGR,2,0.023748423593763474,3.396028575713279,17
Congo,JUD,0,-7.723203602493267,3.2144905208384005,105
Eritrea,CRM,0,-9.728912007807418,3.283859049983149,8
Bangladesh,HLH,1,-7.877554821260501,2.767243646907091,725
Somalia,HLH,1,-8.43566113842365,2.628571998308705,604
Iceland,EDU,1,-2.974549576654998,4.130564516153994,143
Sri Lanka,JUD,0,-4.040049472219439,4.569957766247819,173
Finland,HLH,0,-1.2573541906238137,3.011772721343031,37
Australia,ENV,0,-2.0415793825649304,2.9981959575611943,42
Fiji,COP,2,-4.0506308585188915,3.3060333338862837,184
Turkmenistan,REB,1,-4.340924655040054,0.8709219136402292,171
Saudi Arabia,HRI,1,-6.0758251933675504,2.1679403714104786,114
Australia,CRM,1,-4.636305484450911,3.140540348317106,254
Bolivia,EDU,2,-0.7041320807057269,4.019861302497584,46
Kenya,ELI,1,-5.178677184332089,4.823991691952114,191
Belize,MED,1,-5.359379466771981,3.538986756779266,23
Kenya,REB,1,-5.300273934042666,1.14203423677473,93
Madagascar,AGR,0,-0.6662617292148285,1.3396983168400793,35
Haiti,HRI,1,-3.745811481778132,1.0463120743431273,33
Denmark,UAF,1,-3.9643082847551185,2.5893110304252147,70
Armenia,AGR,0,0.9371998169898969,2.4339509714060554,14
Anguilla,CVL,2,-1.3319512400790543,6.854768053515404,5
South Korea,SET,2,-2.0093257934977546,0.5707660698379066,9
Barbados,AGR,1,-0.87541296422875,2.01901534138376,4
Mongolia,HLH,1,5.34124629080118,0.0,4
Uganda,HRI,1,-6.355274778420923,2.2895134267228943,152
Liechtenstein,CVL,0,-0.13643877277420152,2.043637254817716,7
Guinea,AGR,1,-1.0782729324941467,2.9058025195852553,6
South Korea,HRI,1,-10.78312732301842,9.345373571045311,2
Bulgaria,UAF,1,-4.88322717622081,0.0,2
Micronesia,BUS,0,-3.55871886120996,0.0,1
Hungary,ENV,2,-3.241142824001915,5.418628176117184,2
Sweden,REB,2,-9.1472868217054,0.0,2
Mexico,MIL,0,-3.584302567310311,2.905012098286233,4443
France,LEG,2,-2.8617312630393967,3.1193483926893615,7386
Pakistan,UAF,1,-6.151157517967438,3.1471749908985034,4723
France,JUD,2,-6.417087439593684,3.026382472234347,24419
Taiwan,MIL,2,-2.177312779781623,2.0720541739905785,1290
Cuba,SPY,1,-2.5767435532224803,1.9932339500229626,35
Poland,MIL,2,-2.7747123561952107,3.6981421379941284,2291
Greece,EDU,2,-2.377320355167996,4.0933931906894685,4145
Spain,MED,2,-4.1199741946410935,3.5353715652213187,7804
Brazil,BUS,0,-0.15134258978863718,3.0076088176214335,1863
Taiwan,ELI,2,-1.2454017040751193,2.481014564215565,1782
Uganda,MIL,2,-5.093694358467765,2.834200644858357,2296
Ireland,LEG,2,-2.127257387442827,3.6457291903399303,1293
Canada,ELI,0,-1.203707789850879,3.8021139041026033,3423
Myanmar,OPP,1,-0.45535062920098596,3.1512226981740636,2080
Chad,JUD,1,-7.888497678364227,4.2266921181135535,1159
United States,UAF,2,-4.920397409332075,2.9043314943404965,3349
Jordan,COP,1,-6.226462471666362,2.6312321799163914,2899
Paraguay,COP,0,-5.41691092684927,3.347346656866354,89
Trinidad and Tobago,BUS,0,0.3559965464418229,2.8158602401794974,107
Tanzania,CVL,1,-3.436128697068589,3.9038070100259095,213
Algeria,LEG,2,-3.2795052339714763,3.9409714125054975,336
Czech Republic,LEG,2,-1.2010998493454916,2.6809993356234294,666
Tunisia,LEG,2,-6.039450924523748,3.463856780467666,834
Guinea,GOV,0,-1.933857755800659,4.199314209392331,2122
Spain,OPP,1,-3.8966526160848423,2.793034753678149,1081
Turkey,?,1,-4.3773684818039955,3.0522376291434,1494483
Guinea-Bissau,?,0,-0.8288195492374485,3.436620238611749,3508
Algeria,HLH,1,-4.575620151886045,3.506854153986774,22
Moldova,OPP,2,-5.687427389764892,3.0233606366949295,106
Kazakhstan,MIL,1,0.10870989186869587,2.185861492261075,187
Colombia,UAF,1,-4.219539593199619,3.1034648227023287,330
Kuwait,ELI,1,-1.244737146368705,1.9564036931709015,151
Canada,UAF,2,-5.011193396899839,2.7195132853252337,129
Myanmar,NGO,0,-3.461281085200986,3.2588941130848466,79
Tunisia,SPY,0,-5.0386264232664315,1.771200416842254,31
