,ActorCountry,MentionsCountry,avg_tone,stddev_tone,count,avg_conf,avg_weighted_tone,std_weighted_tone
10876,Mauritania,Taiwan,-2.327874168463209,3.904016448928633,119,42.016806722689076,-2.166589385430465,5.412107654794221
10877,Central African Republic,Egypt,-4.779668731304057,3.3010599617200684,148,45.2027027027027,-5.137101756880726,5.522099246329809
10878,Kyrgyzstan,Turkmenistan,1.8778094997440375,3.7546684305503817,73,39.726027397260275,1.628070556831242,5.136098898449551
10879,Mauritius,New Zealand,-0.9998641594975625,3.6819462374237744,187,40.26737967914438,-0.5007762776589787,4.5857080937850405
10880,United Kingdom,Bosnia-Herzegovina,-2.7496958701134107,3.2107120051496474,103,42.42718446601942,-2.9743308727267403,4.665351009988613
10881,Maldives,Bulgaria,-3.473921326635288,3.761333115617522,67,48.507462686567166,-3.464272819329111,4.523383567851166
10882,Somalia,Haiti,-4.923063970536215,3.2142652478509555,86,29.069767441860463,-5.302209942246022,6.582282996429571
10883,Malta,Fiji,1.137515181724992,2.1384007923951223,138,49.63768115942029,1.2326789616936158,2.1624357057167867
10884,Canada,Iceland,0.3812501529983681,2.885488187243703,330,42.93939393939394,0.24603229499556353,3.903435095737143
10885,Palau,Turkey,-2.2486037445720033,1.6808711809506862,34,23.235294117647058,-1.9355748890554685,2.3463482883124533
10886,South Korea,Somalia,-2.862929157876584,2.95154721081429,338,42.27810650887574,-2.8247340341701435,4.547915172228775
10887,Taiwan,Spain,-1.326783785380342,4.12666153181248,411,46.42335766423358,-1.2087530671516309,5.351437591803216
10888,Singapore,Somalia,-0.9081129108552476,2.8880818514111386,115,46.26086956521739,-0.9192394852859539,3.9688843823158964
10889,Mauritius,Samoa,-1.5149533603517265,5.814904378800576,9,42.22222222222222,1.0560915248685734,3.1942470947016637
10890,Monaco,Rwanda,-0.9978217519371461,4.59393859177387,67,38.80597014925373,-0.835995147213889,5.210097841261661
10891,Congo,Indonesia,-4.044635275599739,3.8835475313976096,70,36.57142857142857,-3.636785060496109,5.431806001910609
10892,Vanuatu,Tonga,0.7775976082215245,3.6287704875007227,33,51.515151515151516,0.5179833404925378,5.6500203703435465
10893,Ghana,Argentina,-1.718793106905658,2.809789011956227,49,46.93877551020408,-1.4324476369189172,3.1973534776617107
10894,Lesotho,Canada,-2.335615741474119,3.188078551684144,273,36.73992673992674,-2.7047095653113575,5.7415194844476884
10895,Haiti,Cyprus,-4.462070795223783,4.347851913210689,68,45.44117647058823,-4.6484473727760705,5.700089813492481
10896,Uganda,Georgia,1.6027376073002833,1.5485908544458855,6,53.333333333333336,1.385962029232075,1.7304228328163995
10897,Spain,Dominican Republic,-2.2892586881054546,3.3926293532645446,195,31.23076923076923,-2.068702277267605,4.619429338021389
10898,France,Mongolia,2.405780423516362,3.0050989676237583,41,52.19512195121951,2.427620722973404,3.218065149360806
10899,Denmark,Hungary,1.639855815073491,2.4704441058678097,121,35.289256198347104,1.13534323327392,2.7985566422406403
10900,Japan,Mongolia,2.3297413870106625,2.7824845800509563,190,46.578947368421055,2.406044384533191,3.3629215738431966
10901,Malaysia,Papua New Guinea,-3.210982366556719,4.261177484551455,145,35.44827586206897,-1.7955676810184726,5.264769393217436
10902,Zimbabwe,Spain,-2.3355918869812946,3.1525933666886625,233,42.78969957081545,-2.08250151999505,4.404851589430417
10903,Argentina,Nicaragua,-0.11197884325331894,1.7796027876862803,20,28.0,0.029050058377843743,1.822304683327878
10904,Brazil,Botswana,-0.43320508743571556,2.580228154965226,61,45.40983606557377,-0.2717944354933303,2.5064093834651366
10905,Mozambique,Sudan,-2.852336104760564,4.085058480376857,40,39.25,-1.9662667027772893,5.648711899789118
10906,Palau,Pakistan,-3.872119116552096,2.7071806058600436,72,45.27777777777778,-4.04798865772412,4.534116493236937
10907,Philippines,Belarus,0.3660461047722469,3.5763305521224127,33,40.60606060606061,-0.1475593753772107,3.590053045248904
10908,Lebanon,Latvia,0.5007445745880518,1.3429995477847188,51,47.84313725490196,0.4689564086724908,1.979204206097091
10909,Haiti,Nicaragua,2.0054476948550484,3.672262906366271,11,40.90909090909091,2.462712333162937,3.8447394299355944
10910,Slovak Republic,Iceland,-2.706965508625576,2.684827442942537,6,45.0,-1.638566497468992,2.902986761778764
10911,Georgia,Poland,-8.76132930513595,0.0,8,17.5,-8.76132930513595,6.952641232646695
10912,Somalia,Macedonia,-3.5389935774214165,2.5861754503867487,50,41.0,-3.407781558075751,3.30856675035982
10913,Iraq,Zambia,-3.6861783986932926,2.4519438211111226,29,44.48275862068966,-3.395478652227158,4.704691472873226
10914,Bulgaria,Cuba,-2.5706108727101,1.6642046185506065,21,38.095238095238095,-2.4911889613644793,2.4256558144333833
10915,Angola,Armenia,-4.420553426636359,4.224903966827773,65,28.46153846153846,-3.7510332475508497,4.946500288984997
10916,Netherlands,Vatican City,-2.5985146615798875,4.693044572362852,158,31.0126582278481,-3.0981146200019047,6.138341427365112
10917,Tuvalu,Hong Kong,-3.617196110848684,1.9925784884487896,10,35.0,-4.609387301212407,3.568564593178533
10918,Israel,Anguilla,0.08846083083762746,2.562413397094149,8,45.0,-0.7800971835440063,3.1834495024925333
10919,Moldova,Indonesia,-1.3097272090365528,1.5329281364313674,23,30.434782608695652,-1.6763393538867406,3.3346225585370313
10920,Saint Vincent and the Grenadines,Germany,-1.7946109601912,2.6954667540900643,11,53.63636363636363,-2.5500348286963375,4.491909134710239
10921,Palau,Kenya,-2.9542440574517217,1.720334642217795,21,42.857142857142854,-3.476507400210549,4.212734688905507
10922,Djibouti,North Korea,-4.165848836556261,1.1949341424691502,111,49.009009009009006,-4.0952117621549755,2.665125319233322
10923,Portugal,Papua New Guinea,-3.560632907277465,1.5267196885770105,34,42.35294117647059,-3.636696664500639,3.516251027588353
10924,Marshall Islands,Switzerland,-0.9316324633677481,2.168642361301437,27,50.74074074074074,-1.6539158771535436,3.925045609715592
10925,Ecuador,Liberia,-0.5354948495601336,6.3102060092640615,11,26.363636363636363,-2.2679970318132545,12.379122487173023
10926,Macau,Cambodia,-4.504372123832909,0.1038247179624891,3,23.333333333333332,-4.4615555317870665,2.820467329310654
10927,Qatar,Sweden,0.26840540782744504,1.8328818647872893,28,62.142857142857146,0.4029870299931852,1.5992195382078163
10928,Slovak Republic,South Sudan,-3.1043277160577682,0.7867647358064591,8,55.0,-2.877681488205756,0.9256546035767615
10929,Malaysia,South Sudan,0.30233970884768996,5.325855585334479,8,47.5,0.05609526903550689,6.930481299501973
10930,West Bank,Turks and Caicos Islands,4.06976744186046,0.0,2,50.0,4.06976744186046,1.1511040623967035
10931,Burundi,Slovenia,-9.7142857142857,0.0,4,50.0,-9.7142857142857,2.243418188851114
10932,Iran,British Virgin Islands,-0.16740252161540736,3.258527003860147,11,27.272727272727273,-0.07272375945943471,4.25864340022941
10933,Cayman Islands,Brunei,-3.323181716047043,4.368227529472373,39,68.71794871794872,-3.715562587367724,4.670145129148112
10934,Guinea-Bissau,New Zealand,-0.7179343441911865,4.242582567550104,26,33.07692307692308,-1.6089406255648395,8.441516622106315
10935,Lesotho,Morocco,-1.9082951454077557,0.568391328811631,12,63.333333333333336,-2.0171367299828176,1.4504252923942642
10936,Turkmenistan,Bermuda,-0.6470808480392013,0.6232383816475592,27,22.962962962962962,-0.744732494672839,1.1944959699783333
10937,Anguilla,Bangladesh,-5.5840795200383,0.2341256689535741,13,23.076923076923077,-5.552805939408812,3.5108302861600387
10938,Mauritius,Dominica,-0.6302260006902989,3.5516405088160505,37,40.270270270270274,-0.8429527640995214,4.149952607494573
10939,Peru,Turks and Caicos Islands,-0.938967136150231,0,1,100.0,-0.938967136150231,0
10940,Tunisia,Saint Kitts and Nevis,-1.23609394313968,0,1,100.0,-1.23609394313968,0
10941,Rwanda,Swaziland,-0.5456465576747956,3.948071661152093,12,45.0,-0.6327791425621266,3.644243152191829
10942,Rwanda,Cuba,-2.487558415779862,1.2379101132611563,12,35.833333333333336,-2.6036105306158355,2.4505119636403734
10943,Mauritius,Argentina,0.86956521739131,0.0,8,17.5,0.8695652173913101,0.44044981884617346
10944,South Korea,Gibraltar,8.915343915343914,0.4863697436732883,2,100.0,8.915343915343914,0.4863697436732889
10945,Maldives,Laos,-0.8888888888888842,3.969404595088055,5,90.0,-1.6049382716049334,3.210470030603909
10946,Micronesia,South Korea,1.8790350313268145,1.146676579259468,9,40.0,1.8790350313268143,1.6127600346871023
10947,North Korea,Peru,-3.7828967643884597,4.073474378820474,7,51.42857142857143,-2.516251027082048,3.6707384397669625
10948,New Zealand,Gibraltar,6.267221039779569,0.14116702226331165,2,20.0,6.267221039779569,0.14116702226331176
10949,Paraguay,Angola,-0.6617143662223983,2.1043424125946046,18,20.555555555555557,-1.358450026053499,3.2885698665802945
10950,Sao Tome and Principe,Cyprus,3.9249146757679094,0.0,8,56.25,3.9249146757679108,2.2972487572180875
10951,South Africa,Dominican Republic,4.43037974683544,0.0,2,10.0,4.43037974683544,0.0
10952,El Salvador,Botswana,-3.24909747292419,0.0,4,50.0,-3.2490974729241895,2.2510407607393366
10953,Philippines,Swaziland,1.0517102846648265,1.3444666650808663,3,30.0,1.5691957453321046,2.3998274360685574
10954,Ecuador,Estonia,-1.70278637770898,2.4081035891801954,2,20.0,-0.8513931888544899,1.2040517945900975
10955,North Korea,Chad,-3.6178453314656287,1.775377726299308,9,44.44444444444444,-3.7452926264630273,3.9675843446388366
10956,Canada,Bolivia,0.450450450450451,0.0,2,100.0,0.450450450450451,0.0
10957,Cambodia,Mauritius,-4.59657426188866,2.1350726312425796,6,33.333333333333336,-4.045300878972275,1.7503407613211848
10958,Czech Republic,Virgin Islands,-1.06809078771695,0.0,4,20.0,-1.06809078771695,0.0
10959,Djibouti,Macedonia,-6.13207547169812,0,1,20.0,-6.13207547169812,0
10960,Norway,Burundi,-2.19435736677116,0.0,2,50.0,-2.19435736677116,1.8619739692686514
10961,Georgia,Spain,-2.6755166584144,2.960651747741308,3,50.0,-2.6755166584144003,2.9606517477413075
10962,Brazil,Uruguay,-3.00751879699248,0,1,30.0,-3.00751879699248,0
10963,Barbados,Bulgaria,-9.16030534351145,0.0,3,20.0,-9.160305343511451,0.0
10964,Madagascar,Jordan,0.11806375442739,0,1,100.0,0.11806375442739,0
10965,El Salvador,Serbia,-6.44444444444444,0,1,100.0,-6.44444444444444,0
10966,Jordan,Moldova,5.6550326689273,1.38894930553143,2,35.0,6.07594787149828,4.816416689557105
10967,Syria,United States,-4.6663835296603375,2.6309260025604044,4363773,34.33975827798559,-4.765085800608068,5.127742243911964
10968,Zimbabwe,United States,-3.5761421359616907,3.4366753512329766,274291,42.17524453955835,-3.569147008150579,5.192237049593959
10969,South Africa,Nigeria,-2.505357035434733,3.9944026046095207,59647,32.13791137861083,-2.253606696631457,5.087718622727606
10970,Syria,Pakistan,-5.033831796504914,2.800865897690828,62343,36.66393981681985,-5.200053842398054,5.57838941065538
10971,Yemen,Iraq,-3.54005352102917,3.1300727109483337,4697,38.76942729401746,-3.820930181989724,5.3657429523908124
10972,United Kingdom,Iran,-3.1257134409654994,3.14361093129991,22716,37.37673886247579,-3.1072051149286315,4.752431487885518
10973,Lithuania,Norway,-3.5492084449064407,3.3307922339471534,74,30.405405405405407,-3.7989146070312616,4.8312903365709055
10974,Vatican City,Israel,-0.5209637201342,3.0913919952880193,3195,43.40219092331768,-0.7822876403126977,4.135105699640332
10975,Poland,Japan,-2.5068887700982203,3.1024199975927558,2187,36.50205761316872,-2.4269286709725315,4.353049719947969
10976,Lebanon,Jordan,-4.1917325264579075,3.3787496503511147,2303,34.776378636561006,-4.328159462630712,5.857680176722819
10977,North Korea,Ghana,-3.7970157090044743,2.435395050318723,4103,41.25517913721667,-3.900815648231549,4.41107088529657
10978,Yemen,United Kingdom,-4.848731318114073,2.812580330053343,32697,42.630822399608526,-4.867456186907609,5.148300029744629
10979,Iran,Malta,-3.2213477450052834,2.731822912732875,2100,36.661904761904765,-3.124005919815571,4.100761895353809
10980,Sudan,Azerbaijan,-1.718774213213456,5.361360935284618,439,41.45785876993166,-2.0021238021125076,6.236492509744367
10981,Myanmar,Qatar,-4.446118823522771,3.630727622737918,2741,50.7442539219263,-4.541144880865852,5.29196800869215
10982,Burundi,Uganda,-4.984641777232207,3.841576912452392,3269,46.08442948914041,-5.114519449766193,5.95802857389622
10983,Burundi,France,-5.994776057567976,3.8906043021128824,2973,52.28388832828792,-6.064715477004469,6.111139965787863
10984,United Arab Emirates,Germany,0.455855808943743,3.493731958241777,3307,41.50892047172664,0.7341783091859639,4.14919064191423
10985,Cyprus,Qatar,-3.32586915409398,4.514924732356141,728,33.87362637362637,-3.387892221870884,5.860084988233773
10986,Canada,Dominica,1.4695023924715296,2.928053027243158,104,38.07692307692308,1.3774562254203273,3.5998625574358485
10987,Portugal,Macau,0.6237283153841493,2.7809360894793347,1475,37.45762711864407,0.6149574786106617,3.6126842614608865
10988,Poland,Kazakhstan,0.5030754964325697,3.504104606856179,533,40.33771106941839,0.5327562707500068,4.079136457138294
10989,Brazil,Nigeria,-2.3654250349233044,4.248418347597861,7367,40.253834668114564,-2.632438368097391,5.684930904676312
10990,Azerbaijan,Ghana,-2.943866564169913,5.045930672131062,212,46.698113207547166,-2.7086922726981344,6.195509048129644
10991,Bahrain,Egypt,-4.429880662547876,4.623514106337342,2562,37.88446526151444,-4.853269002446706,7.200364481436247
10992,Bolivia,Argentina,-1.795551530326716,2.7911413462503867,879,37.94084186575654,-1.6109903453623575,3.511387274417793
10993,Uzbekistan,Malaysia,-3.6615146974153245,4.000889432662305,935,40.663101604278076,-3.7722881662212844,5.34732263162283
10994,Turkey,Macau,-4.485918581851217,2.779053006425425,567,35.48500881834215,-4.647098253690484,5.365081921263432
10995,Guinea,Turkey,-1.4644088274776736,4.6258513853695815,1509,35.268389662027836,-1.7002430760520668,6.030622121130799
10996,Uganda,Switzerland,-4.498649372329126,3.763343169769473,1416,42.41525423728814,-4.283008846743531,5.346748973968732
10997,Switzerland,Fiji,-0.15545162315502245,3.3320162399519493,545,47.37614678899082,0.06948621058900897,3.794691574228808
10998,Israel,Maldives,-5.279500945857423,4.06252556516319,684,36.62280701754386,-5.559164440534773,6.492823387618622
10999,Cuba,Panama,-1.4838439356445408,2.867144331875447,171,42.69005847953216,-1.5659150101483288,4.752774108475339
11000,Tajikistan,Bangladesh,-1.7228115123471113,4.48677796722833,370,36.54054054054054,-2.4493721748924058,6.0216748029893905
11001,South Korea,Belarus,1.8992950850684287,4.074978165024304,224,42.410714285714285,1.4137916044807046,5.644755798226592
11002,Turkmenistan,Bangladesh,-2.3857587273566776,3.1201069942761204,745,39.81208053691275,-2.5885855378340326,4.943214801110451
11003,Somalia,Thailand,-6.788794830529239,2.975684059142855,638,37.96238244514107,-6.51084585665867,5.890162672059688
11004,Chad,Angola,-5.769077267687503,2.8744322218777643,135,40.888888888888886,-6.4007524202398915,7.038655662243897
11005,Afghanistan,Hong Kong,-6.852234166624311,4.816541893350908,338,38.57988165680474,-7.257246596065235,8.157985295458866
11006,Morocco,Greece,-3.2926107142637195,3.458570449690379,294,40.374149659863946,-2.842593511276107,4.104052927635146
11007,Afghanistan,Cambodia,-4.864200171278893,2.7442953219909523,437,40.20594965675057,-4.918228798736585,5.086857381616292
11008,Somalia,Armenia,-5.202545993286997,3.1755760073993464,320,36.53125,-5.384498379872366,5.259014622163941
11009,Saint Vincent and the Grenadines,Venezuela,0.02293145873135818,2.7428101682619386,155,50.70967741935484,-0.34844903256874243,3.163812033237137
11010,Mongolia,Afghanistan,-0.411298289080041,3.194902632958617,73,45.47945205479452,-0.43608475679963726,3.6299547853863157
11011,Germany,Hong Kong,-1.815644514771805,3.8480133887127352,2537,47.11864406779661,-1.849328548589754,4.912987501068095
11012,Australia,Albania,-2.0517655690350316,3.228543586429097,68,46.3235294117647,-1.6068843008486484,3.6796614664976968
11013,Honduras,Syria,-3.4600636047102333,2.8020781023525894,158,30.696202531645568,-3.549112353747653,5.582562219034277
11014,Bulgaria,Singapore,-1.2184014243323635,4.818060872354544,325,40.184615384615384,-1.1565854437615626,6.238298808142838
11015,Czech Republic,Egypt,-2.428391829198529,4.2515068453277784,395,34.25316455696203,-2.248863707724522,4.976736609065746
11016,Bulgaria,Switzerland,-4.426173862847155,3.8937623046798984,687,39.35953420669578,-4.45133676098706,6.668138627288329
11017,Switzerland,Finland,-1.7781037837997669,2.62505497496789,113,33.89380530973451,-1.7216835363095933,3.7760579007104322
11018,Jamaica,Martinique,-1.7590048304532884,2.565267170262305,11,30.0,-2.331065099361267,4.3320815248658
11019,Jamaica,Jersey,-2.540857231602855,2.841316301408428,13,35.38461538461539,-3.670952678356214,6.974849247642924
11020,Nicaragua,Jamaica,-1.9735569557174866,4.232188562927496,319,36.457680250783696,-2.084919097607328,4.586220266965659
11021,Mozambique,South Sudan,-5.992700717745605,2.690500621381128,18,38.888888888888886,-5.72299418803893,5.432691580580312
11022,Jordan,Afghanistan,-1.6270809024346466,3.3520435427077575,806,37.07196029776675,-1.8652091608291603,4.717304095899776
11023,Guinea,Macau,1.9951002428965163,2.2097424664240344,162,25.74074074074074,2.020940476695928,2.946877984541629
11024,Kenya,Botswana,-0.6267651557655628,3.9748688069594285,446,40.403587443946186,-0.23511637509852812,4.36654825540855
11025,Chile,Hong Kong,-0.433972470426525,4.3778488869403,154,41.298701298701296,-1.0678357589123344,5.403963162140568
11026,Mexico,Croatia,-4.388328158494847,4.406320147990672,63,42.06349206349206,-4.924605120415011,6.85746411141861
11027,Switzerland,Belgium,-0.8867967917825305,3.921423720115514,244,48.442622950819676,-0.9817252951925225,4.62649224065284
11028,Guinea,Indonesia,0.46210428984654983,3.7595538339029746,101,37.12871287128713,0.3065668776830544,4.820530482657105
11029,Grenada,Samoa,-2.6419158958761786,3.816940670916271,17,34.11764705882353,-1.3578976078327918,3.1448805835367306
11030,Algeria,Libya,-1.6767139705552023,3.9248223150441506,210,37.523809523809526,-1.9487257908162594,5.127767002181248
11031,Belarus,Afghanistan,-1.0862479347648946,4.240413884415569,344,39.27325581395349,0.0866020629633796,5.077841199641958
11032,Trinidad and Tobago,China,1.1506672877031376,2.8242598155814433,400,46.775,0.907905601183074,3.5848052237079866
11033,Lithuania,Kenya,-2.8536047942550753,4.033713488579439,91,39.89010989010989,-2.2157101476092698,3.877747034294884
11034,Hong Kong,Japan,-0.5461442044953062,2.3220208829640216,78,68.46153846153847,-0.44457087082988206,2.2555236770073903
11035,Grenada,Japan,-1.3513571225214087,4.967029552036529,36,32.5,-2.8169825856764894,6.326900870118889
11036,Germany,Gabon,2.56838246604608,0.7451022210467156,17,28.235294117647058,2.6283802720705065,1.6937971609811953
11037,Latvia,Sudan,-1.7571018404583287,1.1093173990993264,7,51.42857142857143,-1.8158336163337538,2.5557422777032035
11038,Croatia,Sudan,-3.0279772256280832,2.535952285818772,9,31.11111111111111,-2.878620939434607,3.552134469468504
11039,Serbia,Iran,-2.157008485243224,2.858304856474281,237,24.008438818565402,-2.109253460164131,5.971363458310916
11040,Argentina,Brunei,-2.4496024845561624,3.563007631971061,145,37.793103448275865,-2.5565834712195357,4.875912518651206
11041,Eritrea,Pakistan,-5.229006902206923,3.793275888501342,439,34.510250569476085,-5.3577202490299936,6.551600256429931
11042,Djibouti,Cyprus,-4.1056448515701875,2.384108553536834,58,28.620689655172413,-4.097978908891809,6.558583898559358
11043,Mauritius,Tuvalu,-0.946730882455236,3.9705735927621926,64,40.3125,-1.3989297884167675,4.4237974405546066
11044,Monaco,Guam,-7.9191027201958635,4.490617792919141,76,49.473684210526315,-7.55219780672798,7.073153506776503
11045,Kiribati,Papua New Guinea,0.02771630402992895,2.9451935468068844,143,42.51748251748252,0.07544785195679604,3.3372423579598043
11046,Guatemala,Lebanon,-5.692222790779642,3.175869043338145,57,65.26315789473684,-4.943156790639142,2.76717104969892
11047,Armenia,Kuwait,-2.996127841192266,5.524939383150523,146,38.56164383561644,-2.3080481618300115,7.327792226781338
11048,Saint Kitts and Nevis,Montserrat,-0.723731352462388,3.1044501431584424,90,67.88888888888889,-0.9317821952892882,3.3240265114897056
11049,Canada,Tajikistan,1.1183749095768067,3.3849864272453116,34,49.411764705882355,0.6133498821816926,4.805904461475633
11050,Germany,Bosnia-Herzegovina,-3.3946679334644627,4.236224463841703,56,40.535714285714285,-3.2347208299610615,5.849402463027838
11051,Liechtenstein,Iceland,3.897571127572284,3.1570912245882545,17,50.0,4.450200418373753,3.566465106217496
11052,Netherlands,Slovenia,0.20040557626909902,2.5785206075495672,70,54.285714285714285,0.3063268566472784,2.73387613579051
11053,Sudan,Sweden,0.05221902891922279,2.15225039348025,31,38.70967741935484,-0.386244150615056,2.7813174596291437
11054,Iran,Portugal,-0.24501047397436496,3.079784561369902,72,42.361111111111114,0.03773396627653325,3.2194930601445884
11055,Liberia,Kuwait,-3.747966009224524,3.5311301297878765,23,37.82608695652174,-3.1451340171587012,4.264531357175573
11056,Samoa,Saint Kitts and Nevis,1.2770409774701252,0.9603208229954029,15,42.666666666666664,1.5893724297602088,2.048584444059877
11057,Gabon,Brunei,-1.8395237609931716,2.8754152738061225,21,46.19047619047619,-1.2906742807722285,3.18911697806477
11058,Norway,Laos,-2.6398739164696643,4.923887416770132,16,62.5,-3.5933806146572143,6.196608953874922
11059,Somalia,Belize,-3.933066710207749,1.3808105485225095,8,52.5,-3.4626348640757767,1.8908800043607334
11060,Jordan,Finland,-3.8275634486146672,2.1897898056283043,11,42.72727272727273,-3.714944648640651,3.4470655653889577
11061,Estonia,Kazakhstan,-0.9854327275008152,3.586784822424085,42,41.42857142857143,-0.9320457201721724,5.664332924875245
11062,China,Nicaragua,-1.149791579954116,2.3835226116094548,25,34.0,-1.4817964355315658,4.7494377854226935
11063,Guinea-Bissau,Malaysia,-4.182594260922912,2.9138814990429176,81,29.25925925925926,-3.8619622331493124,3.196203098659662
11064,Switzerland,Benin,0.535460867285105,0.8010529002394615,4,25.0,0.6209850662197379,0.8572041747100673
11065,Swaziland,Ireland,-0.7486052550109166,1.9000357406810449,21,60.95238095238095,-0.8385199553445577,2.595019149340666
11066,Chile,Algeria,3.4060285556228793,1.1187710543576428,17,30.0,3.0759749040682127,2.167654283700569
11067,Namibia,Brazil,1.0922826673337171,2.2910985599534626,7,14.285714285714286,0.4695930852605799,2.4253489377702953
11068,North Korea,Bermuda,-2.380339961444033,1.9249168169255142,12,30.0,-1.730273684817333,1.1723636018930808
11069,Fiji,Tunisia,-10.077519379845,0.0,3,13.333333333333334,-10.077519379844999,4.363693895037886
11070,Tanzania,Jordan,-3.6673681457512264,4.265651324538076,24,44.166666666666664,-2.297085685790601,4.155859972000362
11071,Albania,Maldives,-7.266931864545086,0.2993522762422436,8,25.0,-7.1699306405548775,4.739508845999573
11072,Hong Kong,Armenia,-0.7267442871270092,1.899572031280051,14,71.42857142857143,-0.5414942855296326,2.2588475761507265
11073,Saint Vincent and the Grenadines,Antigua and Barbuda,-8.60215053763441,0.0,2,100.0,-8.60215053763441,0.0
11074,Equatorial Guinea,Taiwan,-3.3990893018289756,4.386609133228594,22,52.27272727272727,-4.0473663491251894,7.721047788587906
11075,Indonesia,Tunisia,-4.566974992203173,4.649606848318494,26,45.38461538461539,-4.972243054328154,6.988022053362305
11076,Colombia,Albania,-2.001229053491696,2.924966386397851,18,36.666666666666664,-2.8188038731101064,5.901977517431844
11077,Papua New Guinea,Seychelles,2.25,0,1,10.0,2.25,0
11078,Japan,Montserrat,0.9934979009081187,3.0159528491325913,9,64.44444444444444,0.40409389653014804,4.349088500163481
11079,Brazil,Saint Helena,0.58823718895558,1.4373839184646302,13,35.38461538461539,-0.020005355305652544,1.7607596390981928
11080,Guinea,Trinidad and Tobago,-0.37140888065665545,2.7726512828673338,11,38.18181818181818,-0.18841066314741378,3.1625322578544584
11081,Qatar,North Korea,-3.1854333326359425,2.6990534026668067,31,42.903225806451616,-3.5401106647842377,3.8015969785193175
11082,Switzerland,Gabon,1.2926708254301318,0.5295374501642284,5,48.0,1.276557555115675,0.7092942979779933
11083,Qatar,Montserrat,-2.21664575491426,0.0,2,60.0,-2.21664575491426,2.0898736597176626
11084,Papua New Guinea,Costa Rica,-1.8088805671730512,3.586463601139432,10,33.0,-3.135442277094943,7.825274075377668
11085,Jamaica,Solomon Islands,2.752111276701441,0.287363875804008,11,36.36363636363637,2.8005464480874322,1.6155213474059327
11086,Jordan,Swaziland,-4.27861089187056,1.6061983553708665,2,35.0,-5.089863569737289,5.928248034942717
11087,Honduras,Cyprus,3.8205453696027636,1.9697726783359262,18,55.55555555555556,3.7210599147922077,3.2538919064437737
11088,Ethiopia,Ecuador,-7.751714208328007,2.0117013720320553,3,23.333333333333332,-7.5857918756606,1.6794501197718543
11089,Mauritania,Barbados,10.8843537414966,0.0,2,25.0,10.8843537414966,9.235680407334499
11090,Turkmenistan,Jersey,-3.3342518600165305,0.0,3,33.333333333333336,-3.3342518600165296,2.310037450711865
11091,Ecuador,North Korea,-3.4531262312077113,2.2596706488269644,12,23.333333333333332,-3.0264387825530146,2.1138915149107973
11092,Burkina Faso,Barbados,-3.385157867389099,0.6814009462732342,13,18.46153846153846,-3.3694089824471916,0.9702415783527861
11093,Ireland,Tajikistan,3.83257278397033,4.8294972431834555,7,28.571428571428573,4.090720270175497,6.326657677062619
11094,Belgium,Keeling Islands,-0.6009994366686813,2.0416096670082973,8,36.25,-0.23768056870457965,0.8780602154883924
11095,Saint Lucia,Egypt,0.5225205687409367,0.6110228106156527,6,48.333333333333336,0.5314243809279889,0.7115930650025629
11096,Papua New Guinea,Belize,1.247421032566565,1.8099264905958214,4,32.5,0.8875141453450839,1.8234334251726103
11097,Kiribati,Albania,2.48756218905473,0.0,2,50.0,2.48756218905473,2.1107665110046225
11098,Marshall Islands,Iran,-2.5749179210475215,2.2599694418151866,6,36.666666666666664,-2.9308550521188885,3.1782340493814174
11099,Dominican Republic,Hungary,-0.49680624556423,0,1,20.0,-0.49680624556423,0
11100,Czech Republic,Keeling Islands,1.086954867594665,1.076277789013198,8,28.75,1.16277092487782,1.3138580614153932
11101,Estonia,Bermuda,-1.30505709624796,0,1,100.0,-1.30505709624796,0
11102,Philippines,Mongolia,-0.3881478241854399,4.708375571207164,2,70.0,1.038705445003276,4.473122463849169
11103,Belize,Montenegro,-3.21839080459771,0,1,20.0,-3.2183908045977097,0
11104,Mongolia,Isle of Man,0.61349693251534,0.0,2,30.0,0.61349693251534,0.2892052274791618
11105,Mali,Swaziland,-0.22988505747127,0,1,100.0,-0.22988505747127,0
11106,Latvia,Belize,-1.48619957537155,0,1,60.0,-1.48619957537155,0
11107,Honduras,Chad,-2.05128205128205,0,1,100.0,-2.05128205128205,0
11108,United Kingdom,India,-2.0489354216471445,3.73050846992925,607132,40.228352318770874,-1.8950373680070391,4.943839516899735
11109,Iran,Israel,-2.829388129959688,2.562069399712431,109539,36.9138845525338,-2.844262806183164,4.015897198410238
11110,France,Vatican City,-2.251864595202719,4.204562394601606,871,35.44202066590126,-2.0684436953841727,5.2557232952592114
11111,France,India,-2.570363354441799,4.057562651701806,327958,38.716786905640355,-2.486716944348425,5.500116657204637
11112,Germany,Israel,-3.160548500828972,3.880284717534355,56550,35.60601237842617,-3.6073963947805723,6.07194223491507
11113,Ukraine,Spain,-1.8380517546582333,4.264643214282186,1408,41.13636363636363,-1.6340985859955177,5.480146702664588
11114,China,Argentina,-0.8427959423271862,2.610120968653506,2289,38.890345128877236,-0.9479584000508664,3.416162372684522
11115,India,Oman,-2.2851920201630143,3.6479497725910446,4397,40.49806686377075,-2.2901628690029194,4.927119133165848
11116,Nigeria,Guam,-5.727075410575711,2.428060982850818,57,42.98245614035088,-6.0400926044973495,5.886204399834261
