country,actor_type,avg_tone,std_tone,count_mentions,count_events,avg_conf,avg_weighted_tone,std_weighted_tone,first_quartile_tone,median_tone,third_quartile_tone
Namibia,EDU,0.7285162932235191,3.4347530088201994,384,327,48.567708333333336,0.9299566872559364,4.281858399660928,-1.07913669064748,0.819672131147539,2.97951582867784
North Korea,OPP,-4.641621479353161,2.6577469184057403,5923,2242,35.912544318757384,-4.474896500085097,4.666696071238355,-6.49006622516557,-4.63768115942029,-2.88888888888888
Seychelles,MED,-0.7490474495896925,2.9892658052831407,128,104,37.34375,-0.3702504298290587,4.27084529202698,-2.7355623100304,-0.71174377224199,1.25
South Korea,GOV,-2.880319020118833,2.7277964743942213,216537,49733,40.47488419992888,-2.967077703369549,3.918341876111105,-4.4464609800363,-2.81224152191894,-1.3262599469496
Algeria,UAF,-7.229003527809333,2.662811326604813,813,221,29.077490774907748,-7.545179792200979,6.586194302991982,-9.00900900900901,-6.87655343827672,-5.19635065450218
Burkina Faso,UAF,-5.7082031186598945,2.9978485873050347,482,139,47.11618257261411,-5.697533707843384,5.469806812813359,-7.6530612244898,-5.72687224669604,-3.82941688424717
El Salvador,HRI,-5.790182890438071,0.5392511771319002,64,13,29.375,-5.886642424391569,3.815243849958948,-5.75757575757575,-5.75757575757575,-5.64399421128799
Marshall Islands,LAB,-1.703151242753282,2.9189575203860443,23,11,20.869565217391305,-0.825799396386046,5.413767945924732,-1.51515151515151,-1.51515151515151,-0.50251256281407
Senegal,HLH,-4.15982476126001,3.555651074946791,285,73,39.19298245614035,-3.8162851682311763,5.292225661124984,-6.82926829268293,-4.7890535917902,-4.56100342075257
Belize,LEG,0.36618310008293203,2.3132343414455936,15,13,41.333333333333336,0.2684719557117785,1.9196739741212931,-2.25733634311512,1.67427701674277,1.78173719376392
Paraguay,MED,-3.9315847193272484,3.542902435246061,119,65,46.21848739495798,-3.5807282802753577,4.237986396708819,-6.19469026548673,-5.01792114695341,-2.85171102661597
Croatia,HLH,-7.828569787285592,3.3323328430754504,165,44,25.818181818181817,-7.1812528887657,5.536692811496031,-9.9290780141844,-9.6551724137931,-6.31443298969071
Luxembourg,HLH,0.8410919648108465,0.7663212824267,9,9,33.333333333333336,1.35197281976198,2.7508558570911665,0.58565153733528,0.58565153733528,0.58565153733528
New Zealand,UAF,-4.354662984327264,3.114079005571223,199,38,59.19597989949749,-5.058663859502017,5.108316487998122,-7.04225352112676,-4.56140350877193,-1.07913669064749
Bermuda,AGR,0.7622203044901885,1.9246559783793344,13,13,14.615384615384615,0.5989540048445418,1.7680620142924537,-0.80645161290322,0.99667774086379,1.60642570281124
Madagascar,SPY,-0.91435537945748,0.0,1,1,20.0,-0.9143553794574799,0.0,-0.91435537945748,-0.91435537945748,-0.91435537945748
Sudan,RAD,-3.054030860899272,2.520604468734891,5,5,46.0,-2.6619443957527706,1.786050126515251,-1.92678227360308,-1.92678227360308,-1.92678227360308
Rwanda,IGO,0.69637883008357,0.0,1,1,20.0,0.69637883008357,0.0,0.69637883008357,0.69637883008357,0.69637883008357
Belgium,SEP,1.4906964421808273,1.4256674111678385,7,2,18.571428571428573,1.5203675242185366,1.578039296913026,1.1049723756906,2.17391304347826,2.22222222222223
Benin,COP,-6.222666490134564,2.2840616189735647,194,111,62.52577319587629,-5.785099772017462,3.7507873170359307,-7.38255033557047,-5.84795321637427,-5.29411764705882
China,HRI,-4.31739585755175,3.052754426811348,595,212,42.63865546218487,-4.981527252992288,4.707874091812834,-6.4327485380117,-4.83870967741936,-1.70940170940171
Denmark,MNC,-0.15323530659559711,2.494115251121063,1873,1069,64.50613988254138,0.01925638981933238,2.7642135455261436,-1.77777777777778,-0.0589622641509502,1.38888888888889
Egypt,GOV,-3.644902644945339,3.5824022972415257,233037,64898,37.38689564318113,-3.739187845794502,5.29112791975808,-5.69948186528498,-3.73711340206185,-1.50753768844221
Finland,CRM,-1.2889068977126816,4.2273945073485795,31,30,40.0,-3.0224653314668,5.533358571162477,-5.34653465346535,-0.37037037037037,3.2
Guyana,HLH,-1.4230465267622736,2.488103831612296,252,94,41.42857142857143,-1.2628787267286385,4.53661161822419,-2.57510729613734,-1.63265306122449,-0.51813471502591
Iran,CVL,-4.054491434671911,2.4571647019674896,21334,4603,32.691947126652295,-3.9827175776341344,4.119794769357834,-5.2139037433155,-3.83233532934131,-3.1210986267166
Malawi,ELI,-1.916932930839575,4.73871666253369,754,315,42.281167108753316,-2.2453259535592203,5.7429232734819635,-6.89655172413793,-1.6597510373444,3.18840579710145
Malaysia,MIL,-3.1570722142829917,3.0420273395190374,6672,1838,42.356115107913666,-3.3309500872924196,4.023998233176107,-5.07726269315673,-3.68852459016393,-1.56418554476807
Norway,LAB,-3.0192371468916472,2.5613068902465277,158,79,34.177215189873415,-2.798338521123614,3.5790783547365126,-4.38695163104612,-3.61990950226245,-2.12249848392966
Uruguay,MED,-2.1978147746446908,1.827201577670976,586,157,21.843003412969285,-1.9249856706365103,2.471803588487046,-3.45679012345679,-2.40427426536064,-0.6993006993007
Yemen,CVL,-4.42474601555648,3.025996907927549,10410,3330,42.054755043227665,-4.130558456574158,4.136556036096227,-6.31578947368422,-4.22535211267606,-2.81385281385281
Cameroon,ELI,-1.4862440088226359,5.1480614424398015,74,66,44.86486486486486,-2.0190028785954226,6.734772230093032,-5.82120582120582,-0.72007200720072,3.28467153284672
Switzerland,UAF,-7.153289088979855,3.1365007155132476,189,72,41.216931216931215,-7.132665567713504,5.143660542487235,-8.98876404494382,-8.46681922196796,-5.58139534883721
Vanuatu,LEG,-2.8722728036145857,4.197184862075835,118,67,63.813559322033896,-3.0383605123935955,4.91011816741298,-5.72687224669604,-4.19847328244274,0.27855153203343
United States,RAD,-4.963289146573508,2.923981509408279,161,124,29.627329192546583,-5.279816048264921,6.7937807545807685,-6.60592255125285,-5.0,-2.5531914893617
Australia,HRI,-3.559652218343212,3.3770059677437634,18,15,27.77777777777778,-3.0779509514270456,2.6058685725763255,-5.76923076923076,-2.44140625,-1.74603174603174
Mauritius,JUD,-3.6673208196551945,2.9848328199345366,94,47,22.872340425531913,-2.799815460001397,3.950804786127997,-5.3156146179402,-3.5426731078905,-1.32978723404255
Equatorial Guinea,CVL,-2.7158225983999364,3.2845071915643262,106,49,31.50943396226415,-2.162057656145719,3.8016588048462108,-4.85175202156334,-1.77960301163587,-1.06007067137809
Venezuela,REF,-3.9317277418996683,3.1675273555438768,62,40,38.87096774193548,-3.585154463551975,4.240710474520379,-6.89375506893755,-4.38413361169102,-1.45772594752187
Niger,RAD,-5.093524329458828,0.6724522363659066,190,25,19.05263157894737,-5.121326102218511,4.7315577687616,-5.16252390057361,-5.14285714285715,-5.09433962264151
Sao Tome and Principe,EDU,-0.69204152249135,0.0,3,3,33.333333333333336,-0.6920415224913501,0.6673806755012429,-0.69204152249135,-0.69204152249135,-0.69204152249135
Kenya,CVL,-3.741564919533173,4.251283517082455,4891,2237,39.752606828869354,-3.7652955551920875,5.147341906664594,-6.47668393782384,-3.8422649140546,-0.71377587437544
Pakistan,GOV,-3.7632142550352916,3.660624253337577,252649,91652,39.76152686137685,-3.8406486008651632,5.428744961353984,-6.24133148404993,-3.6144578313253,-1.3986013986014
Portugal,GOV,-2.4965390216787986,3.8560852202009372,26418,6955,43.87311681429328,-2.646586844302541,5.0671434204657295,-5.4245283018868,-1.99430199430199,0.0
Sudan,MIL,-5.45240878665578,3.386094156590346,3943,2042,38.26020796347959,-5.369592847517964,5.812888757581182,-7.97227036395148,-5.64516129032259,-3.20855614973262
Namibia,LEG,1.0175736322569753,3.2013197061528045,208,136,36.68269230769231,0.9778083642591792,4.162484080770533,-2.14723926380368,1.04947526236881,3.33598093725179
Belize,OPP,-1.1988600492115433,2.0553635319483154,27,21,40.74074074074074,-0.8200600651790946,4.327666197774885,-2.81690140845071,-1.18483412322275,0.30211480362538
Somalia,HRI,-4.798965597110095,3.2284831128738247,6,6,33.333333333333336,-6.4659734975887435,7.493268042850078,-8.96648534830672,-2.76729559748427,-2.66311584553929
Paraguay,HRI,-3.432263013873483,3.074779305326778,108,25,29.444444444444443,-3.700109533391397,3.045697873026237,-5.71428571428572,-5.55555555555555,-0.34722222222222
Bhutan,ELI,-1.231201598472552,3.7807204369053284,82,57,31.70731707317073,-0.6321308846077504,3.9552069954831452,-5.33707865168539,-0.83449235048679,1.83727034120735
Kuwait,SPY,-7.477362852936901,1.5048828890999248,43,16,27.209302325581394,-7.794733438428374,5.507334311778371,-7.55102040816326,-7.42971887550201,-7.1875
Ukraine,HRI,-5.963054998188144,2.7480024523887248,42,23,31.666666666666668,-5.662105174721617,4.1409990372228656,-8.80829015544043,-7.04387990762125,-3.59712230215827
Australia,MIL,-1.437858870852624,3.238675142598888,17892,6915,38.47864967583278,-1.2080735557139195,3.8576900340504587,-3.7593984962406,-1.37931034482759,1.05820105820106
Cambodia,LEG,-3.0725502227385584,4.045045655766383,1270,549,42.53543307086614,-2.8076876406155002,4.729292024638877,-5.62770562770562,-3.71428571428572,-1.13924050632911
Canada,EDU,-2.2831379696996668,3.5910577102800314,51359,20749,43.69477598862906,-2.241563926465622,4.6780725272159,-4.74956822107081,-2.27790432801823,0.0
Ecuador,COP,-2.7982323970148366,2.228228573090316,1411,239,24.946846208362864,-3.4005381023568706,5.677546231627525,-3.44827586206897,-1.74953959484346,-1.36861313868613
Kyrgyzstan,LAB,-5.44885824842151,3.575524781590217,132,57,34.24242424242424,-4.820815147065541,4.016078761724504,-8.79120879120879,-5.45229244114003,-3.0755711775044
Pakistan,CRM,-6.461967779359706,4.048956037232585,1202,700,42.32945091514143,-6.5275340861247555,6.102978089429489,-9.00900900900901,-5.88235294117647,-3.14009661835748
Spain,UAF,-3.37047044698694,3.5688974475358406,626,246,37.97124600638978,-3.3912578325174354,4.85630740692524,-5.50847457627119,-1.16279069767442,-1.09649122807017
Swaziland,GOV,-0.24573795867550652,4.035248864923646,1704,1225,47.89319248826291,-0.4449584765920226,4.783522156870961,-3.1413612565445,-0.4149377593361,2.77777777777777
Poland,LAB,-2.4045239535194134,2.434905966445805,857,309,42.49708284714119,-2.835149535477532,4.247845877056061,-2.8169014084507,-1.7167381974249,-1.45395799676899
Burkina Faso,EDU,-2.1479566926983207,3.164354572109441,82,46,47.5609756097561,-2.2117306372841283,4.624803507260443,-2.87581699346405,-1.77890724269378,-0.436681222707429
Colombia,REF,-3.918566294090156,3.2911749845268914,185,102,32.54054054054054,-3.429739993153366,4.290820100728613,-6.95742471443406,-2.84191829484902,-2.38473767885532
Nigeria,AGR,-8.987970876417206,5.116495273406258,506,150,23.300395256916996,-7.577898331825493,6.441979847627602,-14.1891891891892,-9.87124463519316,-6.27615062761506
Spain,REB,-3.8704383180324253,2.0426846463892545,151,45,66.6887417218543,-4.454898404955921,3.600476785511513,-5.3156146179402,-4.12371134020619,-2.33918128654971
Trinidad and Tobago,CRM,-3.4949346238826657,3.7484543469832343,28,25,31.071428571428573,-4.524119071706543,5.193989057446503,-6.82261208576998,-4.86111111111111,-0.84033613445379
Uganda,AGR,-1.0061392590010338,3.3279738346356824,186,129,39.03225806451613,-0.6744861199713305,5.747429666078901,-2.4024024024024,-0.7843137254902,0.37453183520599
Equatorial Guinea,LEG,-1.6780829237458823,3.4915876824288428,12,10,42.5,-1.4978046783762413,4.205758472466859,-3.88349514563107,-3.28407224958949,2.17983651226158
Swaziland,CVL,-2.9558914185766163,3.807486597608537,36,30,49.44444444444444,-3.7986320077000784,3.7629196134776675,-5.48780487804878,-4.0045766590389,-2.24137931034483
Cook Islands,HLH,1.83823529411764,0.0,1,1,10.0,1.83823529411764,0.0,1.83823529411764,1.83823529411764,1.83823529411764
Belarus,ENV,-3.550722852734772,0.1093567571469647,8,2,30.0,-3.550722852734772,0.10935675714696494,-3.6734693877551,-3.55239786856128,-3.45454545454545
Anguilla,OPP,0.0,0.0,2,1,50.0,0.0,0.0,0.0,0.0,0.0
Belgium,ELI,-1.7181072046038233,2.5795616237558625,4996,2266,41.29103282626101,-1.51338877541391,3.3461510417443416,-3.43915343915344,-1.39484978540773,0.16863406408095
Cameroon,REF,-5.5617831852015955,2.7585477335826565,567,255,37.65432098765432,-5.38301984380658,5.538914691203747,-7.14285714285714,-5.44090056285178,-4.16666666666667
Canada,AGR,-1.4389654462241368,3.497314182267383,1399,703,41.72265904217298,-0.9614667428094597,4.030525108727786,-3.50162866449511,-1.83431952662722,0.78492935635793
Chile,COP,-3.3464218300807973,3.9220546992796153,1076,565,52.58364312267658,-3.008821718981481,4.325933748368437,-5.94059405940594,-3.125,-1.00896860986547
Estonia,GOV,-1.3449215946929896,3.0556627781690153,17127,5863,39.10083493898523,-1.3649267190086651,3.8177650741636,-3.420523138833,-0.8019246190858,0.54086538461539
France,JUD,-6.361535518880361,2.9968268242703755,63148,12614,38.32520428200418,-6.330978920178967,5.132708251289566,-8.09248554913295,-6.34920634920635,-4.38677078548461
France,REB,-5.8776496978415445,2.4110644258962206,2050,517,34.68780487804878,-6.146865690873237,5.236320177457268,-7.35294117647061,-5.70175438596491,-4.77611940298507
Grenada,MIL,-3.025518117365434,4.174494578060495,51,27,21.96078431372549,-1.1709897189336047,4.323283333279092,-8.98876404494382,-1.06837606837607,0.0
Haiti,GOV,-3.089419232821689,2.864539040442834,15793,4341,38.468941936300894,-3.364256567079057,4.636926804994883,-4.73684210526316,-3.03398058252427,-1.27186009538951
Ireland,BUS,-1.4263029208217863,3.6059092018271808,7666,3857,45.3991651447952,-1.4421857121732427,4.53350244680354,-3.76114081996435,-1.1454753722795,0.972762645914393
Israel,REF,-5.632870873054818,3.817197633556776,10904,4306,28.00531914893617,-5.569795229493933,4.7744024322746155,-8.36397058823527,-5.67164179104478,-3.09278350515464
Kazakhstan,ELI,-1.41028865865853,4.572214047058359,199,144,42.36180904522613,-1.0488357451393249,4.7531998427426885,-4.39560439560439,0.0,2.10084033613445
Norway,CVL,-3.6787133796565,3.8939342666767134,2549,867,32.145939584150646,-2.7639713928640295,4.563622240628321,-7.95180722891567,-3.48837209302325,-0.58177117000646
Sweden,LAB,-1.9443401984852098,3.5639734535334635,169,129,39.349112426035504,-2.3011603544764383,4.7092966893854395,-4.03429147755926,-0.9433962264151,0.743494423791819
United Kingdom,CVL,-2.930270535681121,3.585262183354464,54492,20444,39.2652132423108,-2.72778167269188,4.326214442240204,-5.29411764705882,-2.94561933534743,-0.55147058823529
United Kingdom,JUD,-4.897307499158438,3.5967167972249134,46590,16362,32.96286756814767,-4.550966603175981,5.422161057643016,-7.17592592592592,-5.02793296089386,-2.30515916575192
Vietnam,REF,-3.2853990387867587,2.697753753797305,2068,600,21.503868471953577,-3.5072010629514665,4.222085882451365,-4.73856209150326,-3.55761794276875,-1.25786163522013
West Bank,SET,-2.9704782759981088,2.1135016110644087,3615,476,35.933609958506224,-2.7370672925464716,3.246364242147432,-4.02010050251256,-2.98804780876494,-2.2140221402214
Slovak Republic,HLH,-2.201502058191515,3.4898743264606353,60,33,42.0,-2.305592852789648,4.087175666171582,-6.0,-1.52905198776759,0.67750677506775
Myanmar,SEP,-5.118580124871021,2.3168288920583073,119,52,45.12605042016807,-6.089543957694376,5.9941336274493775,-7.57575757575757,-5.01930501930502,-3.10559006211181
Luxembourg,OPP,-1.87076128656885,0.026392063788456047,6,4,10.0,-1.8707612865688499,0.026392063788456082,-1.90476190476191,-1.85567010309279,-1.85185185185185
Belgium,MIL,-4.08629691873482,3.675808282495148,1640,735,36.26829268292683,-4.2990555939994275,5.476363011503612,-6.71936758893281,-4.63276836158192,-1.51515151515152
Germany,CRM,-5.291312076838358,4.17032943524348,1300,655,43.59230769230769,-5.364825307878149,6.197751002843553,-8.37209302325582,-5.51724137931035,-1.90930787589499
Iraq,GOV,-3.719168506815353,2.635739487881321,226907,57816,36.70521403041775,-3.6687424824416803,4.128377016367356,-5.35475234270415,-3.71389270976616,-2.05655526992288
Latvia,COP,-4.964910592232837,3.362247299238088,471,331,55.32908704883227,-5.015852355243156,4.474657353193682,-6.76691729323308,-4.3859649122807,-3.00380228136882
Monaco,ELI,-2.1869248221956696,4.2710816942149625,173232,76392,44.34584834210769,-1.9942964476726048,5.292917942876561,-5.23809523809524,-1.99296600234466,0.75471698113208
Mongolia,CVL,-0.2106282226032725,2.5663007927029686,446,190,61.72645739910314,-0.09639296760487048,2.50587452557511,-1.49253731343284,-0.10454783063251,0.36188178528348
New Zealand,MED,-1.4639253754116226,3.3418402595472325,2751,955,40.159941839331154,-1.9771995477959654,5.769653051212691,-3.76923076923077,-0.87124878993224,0.83507306889352
United States,MIL,-3.209976161595601,3.104853860423116,122807,54395,42.56060322294332,-3.2484728911039307,4.653285551106545,-5.23690773067331,-3.06406685236769,-1.25874125874126
Vatican City,EDU,0.48195318453146435,3.255804633176302,21,16,33.333333333333336,-0.7889886934822012,4.207035668898477,-1.55688622754491,-0.27932960893855,1.55038759689923
Kyrgyzstan,REB,-9.867207324280683,3.4911602607531385,77,20,32.5974025974026,-9.733041317781478,5.357963771281624,-12.9277566539924,-10.5325443786982,-7.03463203463204
Marshall Islands,MED,-0.03734233249111219,1.3758426924336007,140,22,15.714285714285714,-0.25683811322034,1.7921140228102064,0.0,0.35273368606702,0.58823529411765
Saint Kitts and Nevis,MIL,-0.48011748295258766,2.6923741694077696,29,21,48.62068965517241,0.35587035528841376,3.4550190998109094,-2.58215962441315,0.0,0.9009009009009
Greece,RAD,-6.026586656868965,3.687200142616129,11,8,65.45454545454545,-4.870456051580529,2.8052449627928464,-10.5820105820106,-5.68181818181818,-1.68141592920354
Tunisia,HRI,-6.2662965524477725,3.777467030121399,31,24,44.193548387096776,-6.433363189241814,6.400893537872231,-8.93854748603351,-6.73854447439354,-2.12765957446808
Brunei,CVL,0.9050742264040411,3.173927057077558,59,45,49.152542372881356,0.9994245091332414,4.3180905786495725,-1.71875,0.75642965204236,3.11173974540311
Antigua and Barbuda,LAB,-1.5312149920445792,2.7421524625134595,22,22,54.54545454545455,-1.186777485357907,2.2685083848101244,-2.45901639344262,-1.00401606425703,0.0
Latvia,REF,-6.622291167296829,3.1700354551932692,69,19,40.289855072463766,-5.666142016887069,3.9048934602825907,-8.4,-8.36653386454185,-4.96095544327055
Canada,SET,-0.6618985673229899,1.848366035331073,13,8,32.30769230769231,-0.8781881961139484,2.5152984104209293,-0.0696864111498199,-0.0696864111498199,-0.0696864111498199
Azerbaijan,REB,-3.396008977229396,1.7894873128440005,12,5,13.333333333333334,-2.806522303856304,1.0804159016261257,-4.60526315789474,-4.60526315789474,-1.3840830449827
Bahamas,ELI,-0.61514021780233,3.8590064590709754,450,324,44.71111111111111,-0.5612350921362967,4.9953451113506135,-2.36363636363637,-0.50632911392405,1.76470588235295
Egypt,REF,-4.040716009384778,4.077622021482089,334,242,46.76646706586826,-3.9244724119017476,5.763122449218982,-6.98924731182796,-4.12371134020619,-0.84985835694051
Iran,MED,-3.2832012915958937,2.8505355059696758,39385,11126,35.12961787482544,-3.3227670270888274,4.652944943693453,-4.96483243690526,-3.03030303030303,-1.35869565217391
Israel,OPP,-6.689067044480467,3.6174831111046353,26689,7455,30.339465697478364,-6.664764557638064,5.449714430014219,-9.17533432392268,-6.63615560640732,-4.23335054207537
Oman,GOV,-1.603768476121385,3.2722435663103173,11167,4106,46.09026596221008,-1.4997819923718578,4.341190731513812,-3.85674931129477,-1.97183098591549,0.49751243781095
Russia,REB,-5.254055431142726,2.7865563769086266,12927,3084,33.99241896805137,-5.332183888347049,4.888018666949666,-6.70611439842209,-4.94350282485875,-3.42298288508558
Sao Tome and Principe,GOV,1.9428448206341227,2.0101701684083366,626,285,37.57188498402556,2.0467199324548555,2.9585710544205086,0.73529411764706,1.66666666666667,3.84615384615385
Sudan,SEP,-3.4282133369696965,5.049598368193659,809,452,51.718170580964156,-3.112381638711117,6.595748287774238,-6.40569395017793,-3.35570469798658,0.347222222222221
United Kingdom,GOV,-2.462788460795936,3.349991038093428,827235,261627,42.79729460189668,-2.407732536417931,4.376525055553023,-4.69613259668509,-2.33297985153764,-0.24291497975708
United States,LAB,-2.9788921727303914,3.5873705279650094,6016,2808,34.373337765957444,-2.641319891308413,4.663164421548663,-5.48578982154659,-2.27272727272727,-0.47770700636943
Nicaragua,EDU,1.0179087034706884,2.3296831210907976,110,80,47.63636363636363,1.0198488888791892,2.7826650495544447,-0.73170731707317,0.966183574879227,2.24719101123596
Slovak Republic,JUD,-5.803567271380571,3.6901022984682768,94,68,36.170212765957444,-5.461935442776487,5.270763827634976,-8.16618911174785,-6.56934306569343,-3.72175454142667
Zimbabwe,SEP,-2.063940942387952,2.067439064635389,196,131,39.642857142857146,-2.2145079990302072,3.4611180086798736,-3.14109165808445,-1.89228529839883,-1.25
Brunei,ELI,-2.406570711402076,2.3804407552007065,59,17,18.135593220338983,-2.3054370374174313,2.2532553554815826,-5.24515393386545,-0.72358900144718,-0.71736011477761
Slovak Republic,REB,-4.743446919938684,1.0801173127477637,20,12,28.5,-5.037998063929285,6.199002920364886,-6.0857039971192,-4.09356725146199,-4.09356725146199
Namibia,REF,-4.255402228070862,3.5309396722636412,102,78,35.78431372549019,-4.512034191435801,4.726079424142933,-6.52173913043478,-5.05050505050505,-1.24223602484472
Iceland,OPP,-3.4919781417216713,2.383408616593041,174,113,52.12643678160919,-3.3643186021518607,3.0724067805198008,-4.41176470588235,-2.91060291060291,-1.82291666666667
Ukraine,INS,-4.6114715831247635,0.014644346466761913,7,7,24.285714285714285,-4.612773946111793,3.6104214120012,-4.60593654042989,-4.60593654042989,-4.60593654042989
Jordan,LAB,-4.495546443251346,3.0503403143758843,258,103,53.25581395348837,-5.1491974445401745,5.330474704043109,-6.63129973474801,-5.38922155688622,-3.26704545454546
Morocco,HRI,-6.328734124991459,2.3773448475332675,23,13,60.869565217391305,-6.13889925235291,2.383198986596552,-8.00000000000001,-8.00000000000001,-3.30330330330331
Poland,IGO,-5.55659566235506,0.2839903553064359,103,7,10.29126213592233,-5.540315750605543,0.7671064234946683,-5.68070519098923,-5.6497175141243,-5.52380952380952
Kenya,RAD,-6.36722426601213,3.1216483828012502,30,29,34.0,-6.938191869786661,6.19406849565774,-8.54700854700855,-7.59493670886076,-4.6195652173913
Nigeria,IGO,-1.9147875589252237,4.409322939407354,6,6,56.666666666666664,-3.0270745877202923,6.601067793502763,-6.28272251308901,-2.95857988165681,3.43007915567282
Vanuatu,LAB,0.19673838025282744,3.071301786818997,12,8,95.83333333333333,0.5841484379185194,2.075526342604743,-0.5420054200542,0.819672131147539,1.0752688172043
Saint Vincent and the Grenadines,LEG,-0.8388132429162617,3.1073708816253327,25,22,32.0,-0.31366559148037537,3.0094127307655207,-1.26103404791929,0.40322580645161,0.85470085470086
Cambodia,COP,-6.252189994681391,3.2630572511606792,3749,1139,44.03040810882902,-6.25604153239881,4.956692546451068,-8.33333333333333,-6.57193605683837,-4.29447852760736
Croatia,COP,-5.85793105693719,2.252147559802335,4432,769,44.90974729241877,-5.788605451367525,4.029466034788142,-7.21649484536083,-6.07329842931937,-4.72573839662447
Kyrgyzstan,COP,-7.039764823369539,3.6580959156001307,754,365,43.36870026525199,-7.466078748218255,6.169238383782949,-10.0,-7.38007380073801,-4.58553791887125
Nepal,CVL,-3.3203662138140175,3.333615512818964,4770,1916,40.930817610062896,-3.3352055785578547,5.042664751977291,-5.61797752808989,-3.58090185676393,-1.13636363636364
North Korea,BUS,-3.442274863115416,2.249630284467516,3243,841,36.904101140918904,-3.488872783353908,3.057442712976509,-4.57516339869281,-3.55618776671408,-2.34192037470726
Portugal,MED,-2.516035878494998,3.3774391311912217,2341,487,34.78000854335754,-3.2791158191929433,4.5044091094558505,-5.40915395284327,-2.79720279720279,1.02040816326531
Saudi Arabia,ELI,-3.0174076505485092,3.5599150752125657,7081,2168,36.6699618697924,-3.348895883884297,5.430714424249781,-5.69948186528497,-3.10344827586207,-0.38167938931298
Senegal,CVL,-3.7527997626816787,3.544448418836592,877,419,40.72976054732041,-3.564757866972841,4.413145222583868,-6.14091790562379,-3.59528487229862,-1.97897340754483
Ukraine,BUS,-1.8143716369376286,3.811769878143335,2326,1342,39.505588993981085,-1.8749855045423791,4.791699658471645,-4.11764705882353,-1.90331176246669,1.28865979381444
Chile,BUS,-0.04907512632813793,2.9259504701069625,1292,758,38.746130030959755,0.04665978795410197,4.084243441737577,-1.99203187250996,0.74626865671642,1.7274472168906
Equatorial Guinea,JUD,-4.090944368165398,3.402548945480127,123,76,23.252032520325205,-3.9396778223829134,4.7147421055214345,-6.21359223300971,-5.25291828793774,-2.44299674267101
Moldova,AGR,-0.5716233064168037,1.949630385466194,40,39,34.5,-0.6522793264144415,2.688098304608743,-2.02702702702703,-0.74626865671642,1.09289617486339
Singapore,LAB,-3.67403506702441,3.839212046748209,275,104,55.63636363636363,-3.3379368868908377,5.206341386727648,-6.07734806629834,-6.03448275862069,-0.0911577028258899
Central African Republic,MIL,-5.336514498907669,3.1055553380941734,218,89,41.60550458715596,-4.408316601632909,3.84798817133078,-7.71929824561403,-6.36663007683864,-2.30769230769231
Nauru,HLH,-7.20299535094596,2.639707799165693,174,59,38.10344827586207,-7.135768913330832,4.754906785409249,-8.83002207505514,-7.85824345146379,-4.87012987012987
Kuwait,REB,-5.046394606284827,1.4972080053944343,64,44,37.96875,-4.971068005582769,4.3078852872045035,-5.76271186440678,-5.35714285714286,-4.31472081218274
Portugal,CRM,-5.354668779840677,3.167367514173114,55,27,44.36363636363637,-5.7909183828595,4.153866969101018,-7.39957716701902,-6.91588785046729,-2.29591836734694
Guatemala,UAF,-9.122883128343595,2.9709138942127225,9,6,48.888888888888886,-9.552446048416295,7.345951030425561,-11.3095238095238,-10.1351351351352,-6.59722222222222
Samoa,MIL,-2.3635284279659845,1.4546821106022048,66,13,12.878787878787879,-1.8127646919613494,2.053721679703971,-2.74869109947644,-2.74869109947644,-2.74869109947644
France,SEP,-5.722344645230998,4.702049359889839,12,11,46.666666666666664,-5.824127753684127,7.80868307127884,-11.1940298507463,-7.34693877551021,-2.19298245614035
Vanuatu,MIL,0.1821643798296283,1.733917986071515,108,18,15.0,-1.3781917079886137,9.83670092818353,0.49019607843137,0.49019607843137,0.49019607843137
Kiribati,BUS,3.923525470884933,1.676739880681543,3,3,63.333333333333336,3.9953238284192496,2.779403546973931,2.04313280363224,4.46428571428572,5.26315789473684
Guinea-Bissau,COP,-5.64306680914956,2.5694265965073595,4,4,27.5,-5.759858927172623,4.833393936432132,-9.4972067039106,-4.35835351089588,-4.35835351089588
New Zealand,SET,-5.12820512820513,0.0,8,1,100.0,-5.12820512820513,0.0,-5.12820512820513,-5.12820512820513,-5.12820512820513
Seychelles,AGR,5.543332852104863,4.0556722727739345,4,2,40.0,2.501578647524411,2.5680116934430073,-0.54017555705604,7.57116898849183,7.57116898849183
Germany,ELI,-1.8275266031095418,3.1330720751448777,5846,2307,37.9746835443038,-1.9150663629546727,4.121182440982499,-3.93167902030293,-1.7175572519084,0.60362173038229
Indonesia,MIL,-3.3447830967775785,2.853635342304136,14459,4340,36.69340894944325,-3.407598770797776,4.423558330969772,-5.20833333333333,-3.61757105943152,-1.440329218107
Peru,LEG,-3.7083504880502383,3.864591745040252,2542,860,50.07081038552321,-4.1246491342377425,5.164185717098851,-5.65675934803451,-4.9079754601227,-1.54028436018957
Portugal,HLH,-2.2876227742191704,2.9113581354040474,346,182,41.64739884393064,-2.3100883607105787,4.625505395512624,-3.47490347490347,-2.04081632653061,-0.54112554112554
Sweden,CVL,-3.812461024153271,4.052205006355928,3990,1686,38.067669172932334,-3.572416865499901,5.30342151130654,-6.01173020527859,-4.08340573414422,-1.36986301369863
