country,actor_type,avg_tone,std_tone,count_mentions,count_events,avg_conf,avg_weighted_tone,std_weighted_tone,first_quartile_tone,median_tone,third_quartile_tone
Tanzania,SPY,-1.0539286607366118,2.262260625260999,5,3,78.0,-0.9495648866429058,1.3532637898765307,-0.62015503875969,-0.62015503875969,-0.62015503875969
Solomon Islands,MIL,5.66037735849057,0.0,3,3,23.333333333333332,5.660377358490571,1.4005801678454544,5.66037735849057,5.66037735849057,5.66037735849057
Gambia,HRI,-1.025461788424795,2.7387992466743984,2,2,15.0,-1.671002961635487,3.2222065696363034,-2.96208530805687,-2.96208530805687,0.91116173120728
Cyprus,CRM,-7.196612957752141,4.178336854447615,121,112,52.06611570247934,-7.098928221405769,5.988440145552516,-10.1741521539872,-7.51173708920188,-4.88721804511278
Guyana,COP,-4.505569139883793,3.9499529071504025,768,728,57.018229166666664,-4.106458010327325,5.135064633412986,-6.98198198198198,-4.29252782193959,-1.67095115681234
Hungary,BUS,0.9790295216104911,2.9459996643931494,798,693,45.82706766917293,1.085464066631804,3.411020698362223,-0.763358778625951,1.13636363636364,3.03030303030303
Jamaica,COP,-3.6984458527745723,3.4308935524301267,1593,1184,53.151286880100436,-3.6520069243999536,4.472808560817261,-6.00600600600601,-3.62694300518135,-1.49511213341001
Liberia,MED,-1.2221873025789767,3.8280076186448357,422,337,45.26066350710901,-1.0585206809878476,4.4189283092992655,-3.45691382765531,-1.14942528735633,1.38888888888889
Malaysia,COP,-4.230541640930156,2.95764610987656,11885,7420,46.08161548169962,-4.415409927657567,4.805625299720837,-6.16113744075829,-4.0625,-2.29007633587786
Tajikistan,LEG,0.2593719486685616,2.7224024893990535,234,219,50.085470085470085,0.17583898471752632,3.3901302813122167,-0.82304526748971,0.16666666666666,1.77304964539007
Vietnam,LAB,0.09783034888885284,3.431767321259774,223,204,21.793721973094172,0.12879252021184567,4.273452729984542,-2.16216216216216,0.0,2.15517241379311
Trinidad and Tobago,LAB,-1.9284614741013189,2.921976904706451,43,38,35.58139534883721,-2.1447806974926285,3.468590786644523,-4.54545454545454,-2.33281493001555,-0.54945054945055
Panama,MIL,0.7619716550221408,3.2376001426797716,23,20,28.695652173913043,0.6245308892226362,5.706393544325863,-1.32978723404255,0.19267822736031,3.84615384615385
Bermuda,LAB,-0.42131724402810755,3.2483601720095354,28,27,62.5,-0.6635520759792956,4.128984384938285,-2.5522041763341,0.47114252061248,1.77777777777777
Ireland,RAD,-2.901532880516629,2.933083356996267,18,14,27.77777777777778,-3.0758578777684735,3.0883334902219564,-5.24017467248909,-3.65853658536585,-1.42450142450142
