707539520	20171116210000	20171123080000	1	upi.com	https://www.upi.com/Top_News/US/2017/11/23/Baltimore-officer-killed-day-before-scheduled-testimony-in-cop-corruption-case/5471511412300/	2	-1	102	133	1	50	2150	-6.81818181818181		
707255536	20171116000000	20171123080000	1	paducahsun.com	http://www.paducahsun.com/news/kentucky/sen-paul-s-wife-talks-on-blindside-attack/article_7372dd0b-508c-5090-b800-a8f68488fa7c.html	4	-1	540	525	1	70	910	-10.828025477707		
709240620	20171123003000	20171123080000	1	paducahsun.com	http://www.paducahsun.com/news/kentucky/sen-paul-s-wife-talks-on-blindside-attack/article_7372dd0b-508c-5090-b800-a8f68488fa7c.html	4	-1	472	529	0	10	910	-10.828025477707		
707296915	20171116020000	20171123080000	1	fox30jax.com	http://www.fox30jax.com/news/report-2-women-claim-franken-touched-them-inappropriately/652413243	9	-1	1839	1857	0	40	5007	-0.95419847328244		
707296915	20171116020000	20171123080000	1	fox13memphis.com	http://www.fox13memphis.com/news/report-2-women-claim-franken-touched-them-inappropriately/652412983	9	-1	1839	1857	0	40	5007	-0.95419847328244		
709272925	20171123030000	20171123080000	1	adelaidenow.com.au	http://www.adelaidenow.com.au/news/south-australia/jamestown-battery-built-by-billionaire-elon-musk-to-be-powered-up-for-first-time-as-testing-phase-begins/news-story/7ecd074e843a754c78f7872bbc5581bd?nk=e693e2ffcd0549d3fd6165fb90358930-1511423295	3	771	837	806	0	10	1967	0.88495575221238		
707535897	20171116204500	20171123080000	1	firstpost.com	http://www.firstpost.com/world/ges-2017-ivanka-trump-to-visit-hyderabads-charminar-falaknuma-palace-during-india-tour-4224119.html	1	324	209	261	1	50	2583	2.8235294117647		
709318135	20171123080000	20171123080000	1	business-standard.com	http://www.business-standard.com/article/pti-stories/america-first-not-at-exclusion-of-rest-of-world-us-117112300393_1.html	2	444	337	351	1	80	3869	1.26984126984127		
707290439	20171116014500	20171123080000	1	wsws.org	http://www.wsws.org/en/articles/2017/11/23/usch-n23.html	15	4358	4409	4399	0	20	6789	-7.47922437673131		
707286498	20171116013000	20171123080000	1	wsws.org	http://www.wsws.org/en/articles/2017/11/23/usch-n23.html	15	4358	4409	4399	0	20	6789	-7.47922437673131		
709318136	20171123080000	20171123080000	1	wsws.org	http://www.wsws.org/en/articles/2017/11/23/usch-n23.html	15	4358	4394	4387	1	40	6789	-7.47922437673131		
707326007	20171116043000	20171123080000	1	wsws.org	http://www.wsws.org/en/articles/2017/11/23/usch-n23.html	15	4358	4392	4385	0	20	6789	-7.47922437673131		
709318137	20171123080000	20171123080000	1	nairobiwire.com	http://nairobiwire.com/2017/11/kalonzo-musyoka-speaks-wifes-condition-amidst-death-rumors.html	5	1158	1149	1122	0	10	1232	-5.68720379146919		
709272935	20171123030000	20171123080000	1	adelaidenow.com.au	http://www.adelaidenow.com.au/news/south-australia/jamestown-battery-built-by-billionaire-elon-musk-to-be-powered-up-for-first-time-as-testing-phase-begins/news-story/7ecd074e843a754c78f7872bbc5581bd?nk=e693e2ffcd0549d3fd6165fb90358930-1511423295	3	763	-1	811	1	20	1967	0.88495575221238		
707281260	20171116004500	20171123080000	1	indiatimes.com	https://timesofindia.indiatimes.com/business/india-business/taxmen-are-now-grilling-leading-eateries-about-menu-prices-before-after-gst-cut/articleshow/61764146.cms	8	2898	-1	2975	1	100	5205	-1.22850122850123		
707281260	20171116004500	20171123080000	1	indiatimes.com	https://retail.economictimes.indiatimes.com/news/food-entertainment/food-services/leading-eateries-get-queries-from-taxmen-about-menu-prices-before-after-gst/61762272	7	2889	-1	2966	1	100	4782	-1.17340286831812		
709272937	20171123030000	20171123080000	1	adelaidenow.com.au	http://www.adelaidenow.com.au/news/south-australia/jamestown-battery-built-by-billionaire-elon-musk-to-be-powered-up-for-first-time-as-testing-phase-begins/news-story/7ecd074e843a754c78f7872bbc5581bd?nk=e693e2ffcd0549d3fd6165fb90358930-1511423295	3	763	821	811	0	50	1967	0.88495575221238		
709303477	20171123063000	20171123080000	1	firstpost.com	http://www.firstpost.com/world/ges-2017-ivanka-trump-to-visit-hyderabads-charminar-falaknuma-palace-during-india-tour-4224119.html	1	209	324	313	1	50	2583	2.8235294117647		
709315103	20171123073000	20171123080000	1	firstpost.com	http://www.firstpost.com/world/ges-2017-ivanka-trump-to-visit-hyderabads-charminar-falaknuma-palace-during-india-tour-4224119.html	1	246	345	276	0	10	2583	2.8235294117647		
709318138	20171123080000	20171123080000	1	firstpost.com	http://www.firstpost.com/world/ges-2017-ivanka-trump-to-visit-hyderabads-charminar-falaknuma-palace-during-india-tour-4224119.html	1	190	305	242	0	20	2583	2.8235294117647		
709318139	20171123080000	20171123080000	1	firstpost.com	http://www.firstpost.com/world/ges-2017-ivanka-trump-to-visit-hyderabads-charminar-falaknuma-palace-during-india-tour-4224119.html	1	209	324	261	1	10	2583	2.8235294117647		
709318140	20171123080000	20171123080000	1	firstpost.com	http://www.firstpost.com/world/ges-2017-ivanka-trump-to-visit-hyderabads-charminar-falaknuma-palace-during-india-tour-4224119.html	1	263	393	324	0	10	2583	2.8235294117647		
709303478	20171123063000	20171123080000	1	firstpost.com	http://www.firstpost.com/world/ges-2017-ivanka-trump-to-visit-hyderabads-charminar-falaknuma-palace-during-india-tour-4224119.html	1	209	324	286	1	50	2583	2.8235294117647		
