709318139	20171116	201711	2017	2017.8658	GOV	PRESIDENT						GOV			BUS	BUSINESS						BUS			1	042	042	04	1	1.9	1	1	1	2.8235294117647	4	Telangana, Andhra Pradesh, India	IN	IN02	17568	18	79.5	-2112824	4	Makkah, Makkah, Saudi Arabia	SA	SA14	25312	21.4267	39.8261	-3096949	4	Makkah, Makkah, Saudi Arabia	SA	SA14	25312	21.4267	39.8261	-3096949	20171123080000	http://www.firstpost.com/world/ges-2017-ivanka-trump-to-visit-hyderabads-charminar-falaknuma-palace-during-india-tour-4224119.html
709318140	20171116	201711	2017	2017.8658	GOV	PRESIDENT						GOV			BUS	BUSINESS						BUS			1	042	042	04	1	1.9	1	1	1	2.8235294117647	4	Makkah, Makkah, Saudi Arabia	SA	SA14	25312	21.4267	39.8261	-3096949	4	Makkah, Makkah, Saudi Arabia	SA	SA14	25312	21.4267	39.8261	-3096949	4	Makkah, Makkah, Saudi Arabia	SA	SA14	25312	21.4267	39.8261	-3096949	20171123080000	http://www.firstpost.com/world/ges-2017-ivanka-trump-to-visit-hyderabads-charminar-falaknuma-palace-during-india-tour-4224119.html
709318141	20171116	201711	2017	2017.8658	GOV	SPECIAL ENVOY						GOV			CHNGOV	CHINESE	CHN					GOV			0	043	043	04	1	2.8	4	1	4	-7.47922437673131	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171123080000	http://www.wsws.org/en/articles/2017/11/23/usch-n23.html
709318142	20171116	201711	2017	2017.8658	IGOAFRAFU	AFRICAN UNION	AFR					IGO			MIL	MILITARY						MIL			0	111	111	11	3	-2.0	10	1	10	-1.30624092888244	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	20171123080000	http://www.peoplesdailyng.com/mugabe-let-go-of-zimbabwe/
709318143	20171116	201711	2017	2017.8658	KEN	KENYA	KEN								DEU	GERMANY	DEU								1	042	042	04	1	1.9	1	1	1	-5.68720379146919	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	1	Kenya	KE	KE		1	38	KE	20171123080000	http://nairobiwire.com/2017/11/kalonzo-musyoka-speaks-wifes-condition-amidst-death-rumors.html
709318144	20171116	201711	2017	2017.8658	MED	MEDIA						MED			LEG	SENATOR						LEG			0	052	052	05	1	3.5	3	1	3	-2.34309623430962	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20171123080000	http://www.wsws.org/en/articles/2017/11/23/gree-n23.html
709318145	20171116	201711	2017	2017.8658	MILGOV	ARMY CHIEF OF STAFF						MIL	GOV		ZWE	HARARE	ZWE								1	151	151	15	4	-7.2	2	1	2	-1.30624092888244	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	20171123080000	http://www.peoplesdailyng.com/mugabe-let-go-of-zimbabwe/
709318146	20171116	201711	2017	2017.8658	MMR	MYANMAR	MMR								USA	A US	USA								0	042	042	04	1	1.9	3	1	3	-7.27459016393443	4	Aung Hlaing, Ayeyarwady, Myanmar	BM	BM03	41780	15.7667	94.9833	-440327	4	Aung Hlaing, Ayeyarwady, Myanmar	BM	BM03	41780	15.7667	94.9833	-440327	4	Aung Hlaing, Ayeyarwady, Myanmar	BM	BM03	41780	15.7667	94.9833	-440327	20171123080000	http://www.independent.co.uk/news/world/asia/rohingya-crisis-latest-us-travel-ban-burma-rex-tillerson-ethnic-cleansing-muslims-aung-san-suu-kyi-a8070946.html
709318147	20171116	201711	2017	2017.8658	MMR	MYANMAR	MMR								USA	A US	USA								0	043	043	04	1	2.8	2	1	2	-7.27459016393443	4	Aung Hlaing, Ayeyarwady, Myanmar	BM	BM03	41780	15.7667	94.9833	-440327	4	Aung Hlaing, Ayeyarwady, Myanmar	BM	BM03	41780	15.7667	94.9833	-440327	4	Aung Hlaing, Ayeyarwady, Myanmar	BM	BM03	41780	15.7667	94.9833	-440327	20171123080000	http://www.independent.co.uk/news/world/asia/rohingya-crisis-latest-us-travel-ban-burma-rex-tillerson-ethnic-cleansing-muslims-aung-san-suu-kyi-a8070946.html
709318148	20171116	201711	2017	2017.8658	SPY	SECRET POLICE						SPY			GBR	UNITED KINGDOM	GBR								1	173	173	17	4	-5.0	4	1	4	-8.34724540901503	4	Merseyside, United Kingdom (general), United Kingdom	UK	UK00	40121	53.4	-3.08333	-2602923	4	Merseyside, United Kingdom (general), United Kingdom	UK	UK00	40121	53.4	-3.08333	-2602923	4	Merseyside, United Kingdom (general), United Kingdom	UK	UK00	40121	53.4	-3.08333	-2602923	20171123080000	https://www.newidea.com.au/james-bulgers-killer-thrown-back-in-jail-for-possessing-child-pornography
